 task index: 0 from: 857 to: 1000 task index: 1 from: 685 to: 857 task index: 2 from: 513 to: 685 task index: 3 from: 0 to: 513num_iterations 1000,                    for_loop             par splittable_executor in 1625.810000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 833 to: 1000 task index: 1 from: 694 to: 833 task index: 2 from: 520 to: 694 task index: 3 from: 0 to: 520num_iterations 1000,                    for_loop             par splittable_executor in 1175.206000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 833 to: 1000 task index: 1 from: 666 to: 833 task index: 2 from: 499 to: 666 task index: 3 from: 249 to: 499 task index: 4 from: 0 to: 249num_iterations 1000,                    for_loop             par splittable_executor in 1021.591000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 833 to: 1000 task index: 1 from: 666 to: 833 task index: 2 from: 333 to: 666 task index: 3 from: 0 to: 333num_iterations 1000,                    for_loop             par splittable_executor in 729.629000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 833 to: 1000 task index: 1 from: 666 to: 833 task index: 2 from: 444 to: 666 task index: 3 from: 0 to: 444num_iterations 1000,                    for_loop             par splittable_executor in 750.325000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 833 to: 1000 task index: 1 from: 666 to: 833 task index: 2 from: 444 to: 666 task index: 3 from: 222 to: 444 task index: 4 from: 111 to: 222 task index: 5 from: 0 to: 111num_iterations 1000,                    for_loop             par splittable_executor in 808.039000 microseconds , queue              default, numa    0, threads    7

