 task index: 0 from:  task index: 1 from: 6249 to: 83338333 task index:  task index: 4 from: 1388 to: 2083 to: 100003 task index: 2 from: 4166 to: 6249 from: 2083 to: 4166 task index: 5 from: 0 to: 1388num_iterations 10000,                    for_loop             par splittable_executor in 4405.488000 microseconds , queue              default, numa    0, threads    6

 task index: 0 from: 8000 to: 10000 task index: 1 from: 6000 to: 8000 task index: 2 from: 3000 to: 6000 task index: 3 from: 1500 to: 3000 task index: 4 from: 0 to: 1500num_iterations 10000,                    for_loop             par splittable_executor in 5138.919000 microseconds , queue              default, numa    0, threads    6

 task index: 0 from: 8000 to: 10000 task index: 1 from: 6000 to: 8000 task index: 2 from: 0 to: 6000num_iterations 10000,                    for_loop             par splittable_executor in 6601.269000 microseconds , queue              default, numa    0, threads    6

 task index: 0 from: 8000 to: 10000 task index: 1 from: 6400 to: 8000 task index: 2 from: 4266 to: 6400 task index: 3 from: 2133 to: 4266 task index: 4 from: 0 to: 2133num_iterations 10000,                    for_loop             par splittable_executor in 2780.167000 microseconds , queue              default, numa    0, threads    6

 task index: 0 from: 8000 to: 10000 task index: 1 from: 6000 to: 8000 task index: 2 from: 4000 to: 6000 task index: 3 from: 2000 to: 4000 task index: 4 from: 1000 to: 2000 task index: 5 from: 0 to: 1000num_iterations 10000,                    for_loop             par splittable_executor in 2475.876000 microseconds , queue              default, numa    0, threads    6

 task index: 0 from: 8333 to: 10000 task index: 1 from: 6249 to: 8333 task index: 2 from: 4166 to: 6249 task index: 3 from: 0 to: 4166num_iterations 10000,                    for_loop             par splittable_executor in 4631.040000 microseconds , queue              default, numa    0, threads    6

