
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         3089.58
     455         740.141
     500         2037.2
     550         5777.68
     605         5291.31
     665         4987.71
     731         6803.58
     804         6901.63
     884         10182.8
     972         10186.9
     1069        22047.1
     1175        22118.1
     1292        23902.6
     1421        21071
     1563        10878.6
     1719        5780.99
     1890        3861.24
     2079        3333.72
     2286        2843.55
     2514        2760.33
     2765        2634.4
     3041        2629.16
     3345        2534.28
     3679        2523.57
     4046        2556.96
     4450        2545.22
     4895        2518.75
     5384        2544.8
     5922        2518.23
     6514        2511.35
     7165        2517.44
     7881        2517.51
     8669        2523.61
     9535        2499.74
     10000       2482.69
