
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         3157.51
     455         1930.93
     500         3558.18
     550         7093.58
     605         4908.64
     665         8006.18
     731         14247.7
     804         14961.8
     884         16168.9
     972         17013.2
     1069        15646.1
     1175        18599.9
     1292        15254.3
     1421        15107.7
     1563        9702.83
     1719        5672.22
     1890        3792.6
     2079        3135.17
     2286        2922.38
     2514        2592.26
     2765        1976.33
     3041        2503.84
     3345        2525.98
     3679        2522.59
     4046        2517.5
     4450        2517.4
     4895        2498.52
     5384        2512.59
     5922        2272.16
     6514        2485.98
     7165        2505.08
     7881        2502.23
     8669        2506.67
     9535        2452.85
     10000       2482.91
