
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         1543.46
     455         579.6
     500         952.557
     550         2274.17
     605         2323.82
     665         2170.29
     731         3474.62
     804         3016.01
     884         4412.46
     972         4893.34
     1069        8511.01
     1175        8263.09
     1292        9469.21
     1421        13374.9
     1563        9773.19
     1719        11989.9
     1890        9444.8
     2079        8536.38
     2286        6799.4
     2514        7059.71
     2765        6580.45
     3041        6700.05
     3345        5797.99
     3679        6078.45
     4046        6619.24
     4450        6384.75
     4895        5961.65
     5384        6331.29
     5922        6455.79
     6514        5530.86
     7165        6245.71
     7881        6470.54
     8669        6430.81
     9535        6486.27
     10000       6606.91
