
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         1133.59
     455         1120.2
     500         2239.74
     550         3112.26
     605         3126.05
     665         3282.73
     731         3571.58
     804         3982.33
     884         5118.45
     972         5371.86
     1069        4959.98
     1175        5816.21
     1292        4638.89
     1421        4974.05
     1563        3949.44
     1719        3063.82
     1890        2279.42
     2079        2252.49
     2286        2233.82
     2514        1999.35
     2765        2167.28
     3041        2037.35
     3345        2068.01
     3679        2087.04
     4046        2100.38
     4450        2116.61
     4895        2039.06
     5384        2173
     5922        2106.41
     6514        2095.32
     7165        1341.55
     7881        2145.92
     8669        2110.3
     9535        1635.67
     10000       2155.35
