
 Dense Matrix/Dense Matrix Addition:
   Blaze [MFlop/s]:
matrix size: 200 block size: 4, 200 num_iterations: 50 chunk size: 1
matrix size: 200 block size: 4, 200 num_iterations: 50 chunk size: 1
matrix size: 200 block size: 4, 200 num_iterations: 50 chunk size: 1
matrix size: 200 block size: 4, 200 num_iterations: 50 chunk size: 1
matrix size: 200 block size: 4, 200 num_iterations: 50 chunk size: 1
matrix size: 200 block size: 4, 200 num_iterations: 50 chunk size: 1
     200         2863.01
matrix size: 230 block size: 4, 230 num_iterations: 58 chunk size: 1
matrix size: 230 block size: 4, 230 num_iterations: 58 chunk size: 1
matrix size: 230 block size: 4, 230 num_iterations: 58 chunk size: 1
matrix size: 230 block size: 4, 230 num_iterations: 58 chunk size: 1
matrix size: 230 block size: 4, 230 num_iterations: 58 chunk size: 1
matrix size: 230 block size: 4, 230 num_iterations: 58 chunk size: 1
     230         4491.47
matrix size: 264 block size: 4, 264 num_iterations: 66 chunk size: 2
matrix size: 264 block size: 4, 264 num_iterations: 66 chunk size: 2
matrix size: 264 block size: 4, 264 num_iterations: 66 chunk size: 2
matrix size: 264 block size: 4, 264 num_iterations: 66 chunk size: 2
matrix size: 264 block size: 4, 264 num_iterations: 66 chunk size: 2
matrix size: 264 block size: 4, 264 num_iterations: 66 chunk size: 2
     264         6014.94
matrix size: 300 block size: 4, 300 num_iterations: 75 chunk size: 2
matrix size: 300 block size: 4, 300 num_iterations: 75 chunk size: 2
matrix size: 300 block size: 4, 300 num_iterations: 75 chunk size: 2
matrix size: 300 block size: 4, 300 num_iterations: 75 chunk size: 2
matrix size: 300 block size: 4, 300 num_iterations: 75 chunk size: 2
matrix size: 300 block size: 4, 300 num_iterations: 75 chunk size: 2
     300         7897.23
matrix size: 345 block size: 4, 345 num_iterations: 87 chunk size: 2
matrix size: 345 block size: 4, 345 num_iterations: 87 chunk size: 2
matrix size: 345 block size: 4, 345 num_iterations: 87 chunk size: 2
matrix size: 345 block size: 4, 345 num_iterations: 87 chunk size: 2
matrix size: 345 block size: 4, 345 num_iterations: 87 chunk size: 2
matrix size: 345 block size: 4, 345 num_iterations: 87 chunk size: 2
     345         11450.2
matrix size: 396 block size: 4, 396 num_iterations: 99 chunk size: 2
matrix size: 396 block size: 4, 396 num_iterations: 99 chunk size: 2
matrix size: 396 block size: 4, 396 num_iterations: 99 chunk size: 2
matrix size: 396 block size: 4, 396 num_iterations: 99 chunk size: 2
matrix size: 396 block size: 4, 396 num_iterations: 99 chunk size: 2
matrix size: 396 block size: 4, 396 num_iterations: 99 chunk size: 2
     396         15660.3
matrix size: 455 block size: 4, 455 num_iterations: 114 chunk size: 2
matrix size: 455 block size: 4, 455 num_iterations: 114 chunk size: 2
matrix size: 455 block size: 4, 455 num_iterations: 114 chunk size: 2
matrix size: 455 block size: 4, 455 num_iterations: 114 chunk size: 2
matrix size: 455 block size: 4, 455 num_iterations: 114 chunk size: 2
matrix size: 455 block size: 4, 455 num_iterations: 114 chunk size: 2
     455         23986.9
matrix size: 523 block size: 4, 523 num_iterations: 131 chunk size: 3
matrix size: 523 block size: 4, 523 num_iterations: 131 chunk size: 3
matrix size: 523 block size: 4, 523 num_iterations: 131 chunk size: 3
matrix size: 523 block size: 4, 523 num_iterations: 131 chunk size: 3
matrix size: 523 block size: 4, 523 num_iterations: 131 chunk size: 3
matrix size: 523 block size: 4, 523 num_iterations: 131 chunk size: 3
     523         31175.6
matrix size: 600 block size: 4, 600 num_iterations: 150 chunk size: 3
matrix size: 600 block size: 4, 600 num_iterations: 150 chunk size: 3
matrix size: 600 block size: 4, 600 num_iterations: 150 chunk size: 3
matrix size: 600 block size: 4, 600 num_iterations: 150 chunk size: 3
matrix size: 600 block size: 4, 600 num_iterations: 150 chunk size: 3
matrix size: 600 block size: 4, 600 num_iterations: 150 chunk size: 3
     600         45208.1
matrix size: 690 block size: 4, 690 num_iterations: 173 chunk size: 3
