
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          10001.4
matrix size: 60 block size: 60, 60 num_iterations: 1 chunk size: 1
matrix size: 60 block size: 60, 60 num_iterations: 1 chunk size: 1
matrix size: 60 block size: 60, 60 num_iterations: 1 chunk size: 1
matrix size: 60 block size: 60, 60 num_iterations: 1 chunk size: 1
matrix size: 60 block size: 60, 60 num_iterations: 1 chunk size: 1
matrix size: 60 block size: 60, 60 num_iterations: 1 chunk size: 1
     60          44921
matrix size: 69 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 69 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 69 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 69 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 69 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 69 block size: 64, 64 num_iterations: 4 chunk size: 1
     69          68053.8
matrix size: 79 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 79 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 79 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 79 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 79 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 79 block size: 64, 64 num_iterations: 4 chunk size: 1
     79          111074
matrix size: 90 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 90 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 90 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 90 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 90 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 90 block size: 64, 64 num_iterations: 4 chunk size: 1
     90          160882
matrix size: 103 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 103 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 103 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 103 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 103 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 103 block size: 64, 64 num_iterations: 4 chunk size: 1
     103         241322
matrix size: 118 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 118 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 118 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 118 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 118 block size: 64, 64 num_iterations: 4 chunk size: 1
matrix size: 118 block size: 64, 64 num_iterations: 4 chunk size: 1
     118         363078
matrix size: 135 block size: 64, 64 num_iterations: 9 chunk size: 1
matrix size: 135 block size: 64, 64 num_iterations: 9 chunk size: 1
matrix size: 135 block size: 64, 64 num_iterations: 9 chunk size: 1
matrix size: 135 block size: 64, 64 num_iterations: 9 chunk size: 1
matrix size: 135 block size: 64, 64 num_iterations: 9 chunk size: 1
matrix size: 135 block size: 64, 64 num_iterations: 9 chunk size: 1
     135         454927
matrix size: 155 block size: 64, 64 num_iterations: 9 chunk size: 1
matrix size: 155 block size: 64, 64 num_iterations: 9 chunk size: 1
matrix size: 155 block size: 64, 64 num_iterations: 9 chunk size: 1
matrix size: 155 block size: 64, 64 num_iterations: 9 chunk size: 1
matrix size: 155 block size: 64, 64 num_iterations: 9 chunk size: 1
matrix size: 155 block size: 64, 64 num_iterations: 9 chunk size: 1
     155         806667
matrix size: 176 block size: 64, 64 num_iterations: 9 chunk size: 1
matrix size: 176 block size: 64, 64 num_iterations: 9 chunk size: 1
matrix size: 176 block size: 64, 64 num_iterations: 9 chunk size: 1
matrix size: 176 block size: 64, 64 num_iterations: 9 chunk size: 1
