runtime,node,benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,work_per_core,w1,w2,w3,w4,w5,w6,w7,w8,chunk_size,grain_size,num_blocks,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1)),L1cache,L2cache,L3cache,cache_line,set_associativity,datatype,cost,simd_size,execution_time,num_tasks,mflops,include
hpx,marvin_old,dmatdmatdmatadd,264,2,4,128,512,70720,70720,68672,0.0,0.0,0.0,0.0,0.0,0.0,5,4160,198,39.6,2560,99.0,39.6,32768,262144,20971520,8,512,8,2560.0,4,124.07605212561418,40.0,1123.44,1
hpx,marvin_old,dmatdmatdmatadd,300,2,4,128,512,92224,92224,87776,0.0,0.0,0.0,0.0,0.0,0.0,5,4448,225,45.0,2560,112.5,45.0,32768,262144,20971520,8,512,8,2560.0,4,150.87634007527052,45.0,1193.03,1
hpx,marvin_old,dmatdmatdmatadd,345,2,4,128,512,120920,120920,119200,0.0,0.0,0.0,0.0,0.0,0.0,5,4832,261,52.2,2560,130.5,52.2,32768,262144,20971520,8,512,8,2560.0,4,197.54670878890343,53.0,1215.51,1
hpx,marvin_old,dmatdmatdmatadd,396,2,4,128,512,167680,167680,145952,0.0,0.0,0.0,0.0,0.0,0.0,5,4192,396,79.2,2560,198.0,79.2,32768,262144,20971520,8,512,8,2560.0,4,248.2719313522157,80.0,1263.26,1
hpx,marvin_old,dmatdmatdmatadd,455,2,4,128,512,214144,214144,200816,0.0,0.0,0.0,0.0,0.0,0.0,5,4672,456,91.2,2560,228.0,91.2,32768,262144,20971520,8,512,8,2560.0,4,303.03871236298045,92.0,1369.33,1
hpx,marvin_old,dmatdmatdmatadd,523,2,4,128,512,275624,275624,272480,0.0,0.0,0.0,0.0,0.0,0.0,5,4192,655,131.0,2560,327.5,131.0,32768,262144,20971520,8,512,8,2560.0,4,412.5487362447124,131.0,1328.58,1
hpx,marvin_old,dmatdmatdmatadd,600,2,4,128,512,360000,360000,360000,0.0,0.0,0.0,0.0,0.0,0.0,5,4800,750,150.0,2560,375.0,150.0,32768,262144,20971520,8,512,8,2560.0,4,514.8446885189635,150.0,1398.48,1
hpx,marvin_old,dmatdmatdmatadd,690,2,4,128,512,488992,488992,465968,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,1038,207.6,2560,519.0,207.6,32768,262144,20971520,8,512,8,2560.0,4,684.451197660584,208.0,1395.22,1
hpx,marvin_old,dmatdmatdmatadd,793,2,4,128,512,633048,633048,629408,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,1393,278.6,2560,696.5,278.6,32768,262144,20971520,8,512,8,2560.0,4,1137.2862728140822,279.0,1110.06,1
hpx,marvin_old,dmatdmatdmatadd,912,2,4,128,512,854400,854400,809088,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,1824,364.8,2560,912.0,364.8,32768,262144,20971520,8,512,8,2560.0,4,1879.6538293350147,365.0,884.997,1
hpx,marvin_old,dmatdmatdmatadd,1048,2,4,128,512,1100160,1100160,1096448,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,2358,471.6,2560,1179.0,471.6,32768,262144,20971520,8,512,8,2560.0,4,2518.156430985386,472.0,872.308,1
hpx,marvin_old,dmatdmatdmatadd,1200,2,4,128,512,1536000,1536000,1344000,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,3000,600.0,2560,1500.0,600.0,32768,262144,20971520,8,512,8,2560.0,4,3324.6254313066584,600.0,866.263,1
hpx,marvin_old,dmatdmatdmatadd,1380,2,4,128,512,1906400,1906400,1902400,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,3795,759.0,2560,1897.5,759.0,32768,262144,20971520,8,512,8,2560.0,4,4529.820605403245,759.0,840.828,1
hpx,marvin_old,dmatdmatdmatadd,1587,2,4,128,512,2520568,2520568,2519744,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,5161,1032.2,2560,2580.5,1032.2,32768,262144,20971520,8,512,8,2560.0,4,5938.302033506916,1033.0,848.78,1
hpx,marvin_old,dmatdmatdmatadd,1825,2,4,128,512,3336648,3336648,3335552,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,6855,1371.0,2560,3427.5,1371.0,32768,262144,20971520,8,512,8,2560.0,4,8420.858669614889,1371.0,792.342,1
hpx,marvin_old,dmatdmatdmatadd,2100,2,4,128,512,4412256,4412256,4407744,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,8925,1785.0,2560,4462.5,1785.0,32768,262144,20971520,8,512,8,2560.0,4,11179.288150588307,1785.0,788.959,1
hpx,marvin_old,dmatdmatdmatadd,2415,2,4,128,512,5836800,5836800,5832480,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,11476,2295.2,2560,5738.0,2295.2,32768,262144,20971520,8,512,8,2560.0,4,13819.4969961168,2296.0,844.407,1
hpx,marvin_old,dmatdmatdmatadd,2777,2,4,128,512,7740736,7740736,7699384,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,15290,3058.0,2560,7645.0,3058.0,32768,262144,20971520,8,512,8,2560.0,4,18944.49086463015,3058.0,815.019,1
hpx,marvin_old,dmatdmatdmatadd,3193,2,4,128,512,10205464,10205464,10204192,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,19975,3995.0,2560,9987.5,3995.0,32768,262144,20971520,8,512,8,2560.0,4,26829.71062598017,3995.0,760.711,1
hpx,marvin_old,dmatdmatdmatadd,3672,2,4,128,512,13484608,13484608,13482560,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,26622,5324.4,2560,13311.0,5324.4,32768,262144,20971520,8,512,8,2560.0,4,32960.22723800468,5325.0,818.173,1
hpx,marvin_old,dmatdmatdmatadd,4222,2,4,128,512,17835520,17835520,17831936,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,34848,6969.6,2560,17424.0,6969.6,32768,262144,20971520,8,512,8,2560.0,4,43772.45047481831,6970.0,814.838,1
hpx,marvin_old,dmatdmatdmatadd,4855,2,4,128,512,23584912,23584912,23566848,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,46132,9226.4,2560,23066.0,9226.4,32768,262144,20971520,8,512,8,2560.0,4,55108.10251711326,9227.0,855.623,1
hpx,marvin_old,dmatdmatdmatadd,5583,2,4,128,512,31230432,31230432,31120512,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,61424,12284.8,2560,30712.0,12284.8,32768,262144,20971520,8,512,8,2560.0,4,80844.74543042853,12285.0,771.243,1
hpx,marvin_old,dmatdmatdmatadd,6420,2,4,128,512,41216800,41216800,41216000,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,81855,16371.0,2560,40927.5,16371.0,32768,262144,20971520,8,512,8,2560.0,4,103787.49153285002,16371.0,794.246,1
hpx,marvin_old,dmatdmatdmatadd,7000,2,4,128,512,49000000,49000000,49000000,0.0,0.0,0.0,0.0,0.0,0.0,5,5120,96250,19250.0,2560,48125.0,19250.0,32768,262144,20971520,8,512,8,2560.0,4,115067.36724689582,19250.0,851.675,1
hpx,marvin_old,dmatdmatdmatadd,200,2,4,128,512,41600,41600,38400,0.0,0.0,0.0,0.0,0.0,0.0,6,4800,100,16.666666666666668,3072,50.0,16.666666666666668,32768,262144,20971520,8,512,8,3072.0,4,64.98464737705717,17.0,1231.06,1
hpx,marvin_old,dmatdmatdmatadd,230,2,4,128,512,55680,55680,51040,0.0,0.0,0.0,0.0,0.0,0.0,6,5568,116,19.333333333333332,3072,58.0,19.333333333333332,32768,262144,20971520,8,512,8,3072.0,4,80.06902502157033,20.0,1332.85,1
hpx,marvin_old,dmatdmatdmatadd,264,2,4,128,512,71808,71808,67584,0.0,0.0,0.0,0.0,0.0,0.0,6,4224,198,33.0,3072,99.0,33.0,32768,262144,20971520,8,512,8,3072.0,4,115.30673019654556,33.0,1208.88,1
hpx,marvin_old,dmatdmatdmatadd,300,2,4,128,512,91200,91200,88800,0.0,0.0,0.0,0.0,0.0,0.0,6,4800,225,37.5,3072,112.5,37.5,32768,262144,20971520,8,512,8,3072.0,4,137.34062764666837,38.0,1310.61,1
hpx,marvin_old,dmatdmatdmatadd,345,2,4,128,512,122496,122496,117624,0.0,0.0,0.0,0.0,0.0,0.0,6,5568,261,43.5,3072,130.5,43.5,32768,262144,20971520,8,512,8,3072.0,4,162.58709297365374,44.0,1476.87,1
hpx,marvin_old,dmatdmatdmatadd,396,2,4,128,512,172128,172128,141504,0.0,0.0,0.0,0.0,0.0,0.0,6,5216,396,66.0,3072,198.0,66.0,32768,262144,20971520,8,512,8,3072.0,4,227.39479713465386,66.0,1379.24,1
hpx,marvin_old,dmatdmatdmatadd,455,2,4,128,512,216448,216448,198512,0.0,0.0,0.0,0.0,0.0,0.0,6,5696,456,76.0,3072,228.0,76.0,32768,262144,20971520,8,512,8,3072.0,4,271.8482220067608,76.0,1526.44,1
hpx,marvin_old,dmatdmatdmatadd,523,2,4,128,512,275648,275648,272456,0.0,0.0,0.0,0.0,0.0,0.0,6,5216,655,109.16666666666667,3072,327.5,109.16666666666667,32768,262144,20971520,8,512,8,3072.0,4,387.6567484033411,110.0,1413.89,1
hpx,marvin_old,dmatdmatdmatadd,600,2,4,128,512,362752,362752,357248,0.0,0.0,0.0,0.0,0.0,0.0,6,5824,750,125.0,3072,375.0,125.0,32768,262144,20971520,8,512,8,3072.0,4,475.6902463679068,125.0,1513.59,1
hpx,marvin_old,dmatdmatdmatadd,690,2,4,128,512,478864,478864,476096,0.0,0.0,0.0,0.0,0.0,0.0,6,5536,1038,173.0,3072,519.0,173.0,32768,262144,20971520,8,512,8,3072.0,4,655.2985335794523,173.0,1457.29,1
hpx,marvin_old,dmatdmatdmatadd,793,2,4,128,512,633560,633560,628896,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,1393,232.16666666666666,3072,696.5,232.16666666666666,32768,262144,20971520,8,512,8,3072.0,4,1096.2245146052585,233.0,1151.64,1
hpx,marvin_old,dmatdmatdmatadd,912,2,4,128,512,865792,865792,797696,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,1824,304.0,3072,912.0,304.0,32768,262144,20971520,8,512,8,3072.0,4,1656.9430748543252,304.0,1003.95,1
hpx,marvin_old,dmatdmatdmatadd,1048,2,4,128,512,1101376,1101376,1095232,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,2358,393.0,3072,1179.0,393.0,32768,262144,20971520,8,512,8,3072.0,4,2411.938646547853,393.0,910.723,1
hpx,marvin_old,dmatdmatdmatadd,1200,2,4,128,512,1440000,1440000,1440000,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,3000,500.0,3072,1500.0,500.0,32768,262144,20971520,8,512,8,3072.0,4,3231.282403984351,500.0,891.287,1
hpx,marvin_old,dmatdmatdmatadd,1380,2,4,128,512,1906048,1906048,1902752,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,3795,632.5,3072,1897.5,632.5,32768,262144,20971520,8,512,8,3072.0,4,4320.625633125704,633.0,881.539,1
hpx,marvin_old,dmatdmatdmatadd,1587,2,4,128,512,2520312,2520312,2520000,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,5161,860.1666666666666,3072,2580.5,860.1666666666666,32768,262144,20971520,8,512,8,3072.0,4,6252.317493869015,861.0,806.151,1
hpx,marvin_old,dmatdmatdmatadd,1825,2,4,128,512,3336392,3336392,3335808,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,6855,1142.5,3072,3427.5,1142.5,32768,262144,20971520,8,512,8,3072.0,4,8210.62476157661,1143.0,812.63,1
hpx,marvin_old,dmatdmatdmatadd,2100,2,4,128,512,4411232,4411232,4408768,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,8925,1487.5,3072,4462.5,1487.5,32768,262144,20971520,8,512,8,3072.0,4,10408.160375354608,1488.0,847.412,1
hpx,marvin_old,dmatdmatdmatadd,2415,2,4,128,512,5836576,5836576,5832704,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,11476,1912.6666666666667,3072,5738.0,1912.6666666666667,32768,262144,20971520,8,512,8,3072.0,4,14387.601486933845,1913.0,811.065,1
hpx,marvin_old,dmatdmatdmatadd,2777,2,4,128,512,7721816,7721816,7718304,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,15290,2548.3333333333335,3072,7645.0,2548.3333333333335,32768,262144,20971520,8,512,8,3072.0,4,18922.43455327347,2549.0,815.969,1
hpx,marvin_old,dmatdmatdmatadd,3193,2,4,128,512,10207680,10207680,10201976,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,19975,3329.1666666666665,3072,9987.5,3329.1666666666665,32768,262144,20971520,8,512,8,3072.0,4,22752.5548283385,3330.0,897.027,1
hpx,marvin_old,dmatdmatdmatadd,3672,2,4,128,512,13486336,13486336,13480832,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,26622,4437.0,3072,13311.0,4437.0,32768,262144,20971520,8,512,8,3072.0,4,33642.01239533329,4437.0,801.592,1
hpx,marvin_old,dmatdmatdmatadd,4222,2,4,128,512,17834496,17834496,17832960,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,34848,5808.0,3072,17424.0,5808.0,32768,262144,20971520,8,512,8,3072.0,4,41007.91703553813,5808.0,869.77,1
hpx,marvin_old,dmatdmatdmatadd,4855,2,4,128,512,23577616,23577616,23574144,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,46132,7688.666666666667,3072,23066.0,7688.666666666667,32768,262144,20971520,8,512,8,3072.0,4,53906.08458652204,7689.0,874.702,1
hpx,marvin_old,dmatdmatdmatadd,5583,2,4,128,512,31266432,31266432,31084512,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,61424,10237.333333333334,3072,30712.0,10237.333333333334,32768,262144,20971520,8,512,8,3072.0,4,75278.52511862075,10238.0,828.27,1
hpx,marvin_old,dmatdmatdmatadd,6420,2,4,128,512,41217504,41217504,41215296,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,81855,13642.5,3072,40927.5,13642.5,32768,262144,20971520,8,512,8,3072.0,4,101089.83973089408,13643.0,815.441,1
hpx,marvin_old,dmatdmatdmatadd,7000,2,4,128,512,49001024,49001024,48998976,0.0,0.0,0.0,0.0,0.0,0.0,6,6144,96250,16041.666666666666,3072,48125.0,16041.666666666666,32768,262144,20971520,8,512,8,3072.0,4,120865.59499172441,16042.0,810.818,1
hpx,marvin_old,dmatdmatdmatadd,200,2,4,128,512,42368,42368,37632,0.0,0.0,0.0,0.0,0.0,0.0,7,5824,100,14.285714285714286,3584,50.0,14.285714285714286,32768,262144,20971520,8,512,8,3584.0,4,63.170695114536365,15.0,1266.41,1
hpx,marvin_old,dmatdmatdmatadd,230,2,4,128,512,55520,55520,51200,0.0,0.0,0.0,0.0,0.0,0.0,7,6592,116,16.571428571428573,3584,58.0,16.571428571428573,32768,262144,20971520,8,512,8,3584.0,4,75.15545884125945,17.0,1419.99,1
hpx,marvin_old,dmatdmatdmatadd,264,2,4,128,512,69760,69760,69632,0.0,0.0,0.0,0.0,0.0,0.0,7,5248,198,28.285714285714285,3584,99.0,28.285714285714285,32768,262144,20971520,8,512,8,3584.0,4,110.96233909935441,29.0,1256.21,1
hpx,marvin_old,dmatdmatdmatadd,300,2,4,128,512,90176,90176,89824,0.0,0.0,0.0,0.0,0.0,0.0,7,5824,225,32.142857142857146,3584,112.5,32.142857142857146,32768,262144,20971520,8,512,8,3584.0,4,127.51126349494204,33.0,1411.64,1
hpx,marvin_old,dmatdmatdmatadd,345,2,4,128,512,122752,122752,117368,0.0,0.0,0.0,0.0,0.0,0.0,7,6592,261,37.285714285714285,3584,130.5,37.285714285714285,32768,262144,20971520,8,512,8,3584.0,4,159.9882733899231,38.0,1500.86,1
hpx,marvin_old,dmatdmatdmatadd,396,2,4,128,512,164896,164896,148736,0.0,0.0,0.0,0.0,0.0,0.0,7,6240,396,56.57142857142857,3584,198.0,56.57142857142857,32768,262144,20971520,8,512,8,3584.0,4,226.89633718448638,57.0,1382.27,1
hpx,marvin_old,dmatdmatdmatadd,455,2,4,128,512,213824,213824,201136,0.0,0.0,0.0,0.0,0.0,0.0,7,6720,456,65.14285714285714,3584,228.0,65.14285714285714,32768,262144,20971520,8,512,8,3584.0,4,259.0698806915023,66.0,1601.73,1
hpx,marvin_old,dmatdmatdmatadd,523,2,4,128,512,275392,275392,272712,0.0,0.0,0.0,0.0,0.0,0.0,7,6240,655,93.57142857142857,3584,327.5,93.57142857142857,32768,262144,20971520,8,512,8,3584.0,4,367.36439252273806,94.0,1491.99,1
hpx,marvin_old,dmatdmatdmatadd,600,2,4,128,512,362752,362752,357248,0.0,0.0,0.0,0.0,0.0,0.0,7,6848,750,107.14285714285714,3584,375.0,107.14285714285714,32768,262144,20971520,8,512,8,3584.0,4,426.40387553744654,108.0,1688.54,1
hpx,marvin_old,dmatdmatdmatadd,690,2,4,128,512,486160,486160,468800,0.0,0.0,0.0,0.0,0.0,0.0,7,6560,1038,148.28571428571428,3584,519.0,148.28571428571428,32768,262144,20971520,8,512,8,3584.0,4,631.3743380209056,149.0,1512.51,1
hpx,marvin_old,dmatdmatdmatadd,793,2,4,128,512,632024,632024,630432,0.0,0.0,0.0,0.0,0.0,0.0,7,6368,1393,199.0,3584,696.5,199.0,32768,262144,20971520,8,512,8,3584.0,4,993.4340572867485,199.0,1270.8,1
hpx,marvin_old,dmatdmatdmatadd,912,2,4,128,512,848128,848128,815360,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,1824,260.57142857142856,3584,912.0,260.57142857142856,32768,262144,20971520,8,512,8,3584.0,4,1665.9586166284598,261.0,998.517,1
hpx,marvin_old,dmatdmatdmatadd,1048,2,4,128,512,1101376,1101376,1095232,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,2358,336.85714285714283,3584,1179.0,336.85714285714283,32768,262144,20971520,8,512,8,3584.0,4,2332.4350210137127,337.0,941.766,1
hpx,marvin_old,dmatdmatdmatadd,1200,2,4,128,512,1455488,1455488,1424512,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,3000,428.57142857142856,3584,1500.0,428.57142857142856,32768,262144,20971520,8,512,8,3584.0,4,3206.4092558347184,429.0,898.201,1
hpx,marvin_old,dmatdmatdmatadd,1380,2,4,128,512,1904800,1904800,1904000,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,3795,542.1428571428571,3584,1897.5,542.1428571428571,32768,262144,20971520,8,512,8,3584.0,4,4195.845795396335,543.0,907.755,1
hpx,marvin_old,dmatdmatdmatadd,1587,2,4,128,512,2524032,2524032,2516280,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,5161,737.2857142857143,3584,2580.5,737.2857142857143,32768,262144,20971520,8,512,8,3584.0,4,5443.4953716953605,738.0,925.933,1
hpx,marvin_old,dmatdmatdmatadd,1825,2,4,128,512,3336928,3336928,3335272,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,6855,979.2857142857143,3584,3427.5,979.2857142857143,32768,262144,20971520,8,512,8,3584.0,4,7685.122155455501,980.0,868.197,1
hpx,marvin_old,dmatdmatdmatadd,2100,2,4,128,512,4412672,4412672,4407328,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,8925,1275.0,3584,4462.5,1275.0,32768,262144,20971520,8,512,8,3584.0,4,10356.938620460473,1275.0,851.603,1
hpx,marvin_old,dmatdmatdmatadd,2415,2,4,128,512,5836800,5836800,5832480,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,11476,1639.4285714285713,3584,5738.0,1639.4285714285713,32768,262144,20971520,8,512,8,3584.0,4,12853.654264933795,1640.0,907.857,1
hpx,marvin_old,dmatdmatdmatadd,2777,2,4,128,512,7736984,7736984,7703136,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,15290,2184.285714285714,3584,7645.0,2184.285714285714,32768,262144,20971520,8,512,8,3584.0,4,17453.878710050823,2185.0,884.624,1
hpx,marvin_old,dmatdmatdmatadd,3193,2,4,128,512,10205216,10205216,10204440,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,19975,2853.5714285714284,3584,9987.5,2853.5714285714284,32768,262144,20971520,8,512,8,3584.0,4,23382.963488279107,2854.0,872.843,1
hpx,marvin_old,dmatdmatdmatadd,3672,2,4,128,512,13485696,13485696,13481472,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,26622,3803.1428571428573,3584,13311.0,3803.1428571428573,32768,262144,20971520,8,512,8,3584.0,4,31688.314984612454,3804.0,851.013,1
hpx,marvin_old,dmatdmatdmatadd,4222,2,4,128,512,17835008,17835008,17832448,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,34848,4978.285714285715,3584,17424.0,4978.285714285715,32768,262144,20971520,8,512,8,3584.0,4,39945.901753175625,4979.0,892.894,1
hpx,marvin_old,dmatdmatdmatadd,4855,2,4,128,512,23582928,23582928,23568832,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,46132,6590.285714285715,3584,23066.0,6590.285714285715,32768,262144,20971520,8,512,8,3584.0,4,54151.614266551514,6591.0,870.736,1
hpx,marvin_old,dmatdmatdmatadd,5583,2,4,128,512,31215968,31215968,31134976,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,61424,8774.857142857143,3584,30712.0,8774.857142857143,32768,262144,20971520,8,512,8,3584.0,4,69868.36036512529,8775.0,892.406,1
hpx,marvin_old,dmatdmatdmatadd,6420,2,4,128,512,41218368,41218368,41214432,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,81855,11693.57142857143,3584,40927.5,11693.57142857143,32768,262144,20971520,8,512,8,3584.0,4,97496.15019787154,11694.0,845.498,1
hpx,marvin_old,dmatdmatdmatadd,7000,2,4,128,512,49000000,49000000,49000000,0.0,0.0,0.0,0.0,0.0,0.0,7,7168,96250,13750.0,3584,48125.0,13750.0,32768,262144,20971520,8,512,8,3584.0,4,118320.04848707294,13750.0,828.262,1
hpx,marvin_old,dmatdmatdmatadd,200,2,4,128,512,41600,41600,38400,0.0,0.0,0.0,0.0,0.0,0.0,8,6400,100,12.5,4096,50.0,12.5,32768,262144,20971520,8,512,8,4096.0,4,60.398782964523264,13.0,1324.53,1
hpx,marvin_old,dmatdmatdmatadd,230,2,4,128,512,54752,54752,51968,0.0,0.0,0.0,0.0,0.0,0.0,8,7424,116,14.5,4096,58.0,14.5,32768,262144,20971520,8,512,8,4096.0,4,72.42717919483128,15.0,1473.48,1
hpx,marvin_old,dmatdmatdmatadd,264,2,4,128,512,71808,71808,67584,0.0,0.0,0.0,0.0,0.0,0.0,8,6272,198,24.75,4096,99.0,24.75,32768,262144,20971520,8,512,8,4096.0,4,102.75705481673694,25.0,1356.52,1
hpx,marvin_old,dmatdmatdmatadd,300,2,4,128,512,90176,90176,89824,0.0,0.0,0.0,0.0,0.0,0.0,8,6848,225,28.125,4096,112.5,28.125,32768,262144,20971520,8,512,8,4096.0,4,123.39416208508713,29.0,1458.74,1
hpx,marvin_old,dmatdmatdmatadd,345,2,4,128,512,121432,121432,118688,0.0,0.0,0.0,0.0,0.0,0.0,8,7616,261,32.625,4096,130.5,32.625,32768,262144,20971520,8,512,8,4096.0,4,149.4138437414441,33.0,1607.08,1
hpx,marvin_old,dmatdmatdmatadd,396,2,4,128,512,158400,158400,155232,0.0,0.0,0.0,0.0,0.0,0.0,8,6336,396,49.5,4096,198.0,49.5,32768,262144,20971520,8,512,8,4096.0,4,205.85470870855104,50.0,1523.56,1
hpx,marvin_old,dmatdmatdmatadd,455,2,4,128,512,210672,210672,204288,0.0,0.0,0.0,0.0,0.0,0.0,8,7296,456,57.0,4096,228.0,57.0,32768,262144,20971520,8,512,8,4096.0,4,255.04766470599083,57.0,1626.99,1
hpx,marvin_old,dmatdmatdmatadd,523,2,4,128,512,275552,275552,272552,0.0,0.0,0.0,0.0,0.0,0.0,8,7264,655,81.875,4096,327.5,81.875,32768,262144,20971520,8,512,8,4096.0,4,338.56360143553377,82.0,1618.91,1
hpx,marvin_old,dmatdmatdmatadd,600,2,4,128,512,361344,361344,358656,0.0,0.0,0.0,0.0,0.0,0.0,8,7872,750,93.75,4096,375.0,93.75,32768,262144,20971520,8,512,8,4096.0,4,419.27256210474826,94.0,1717.26,1
hpx,marvin_old,dmatdmatdmatadd,690,2,4,128,512,479584,479584,475376,0.0,0.0,0.0,0.0,0.0,0.0,8,7584,1038,129.75,4096,519.0,129.75,32768,262144,20971520,8,512,8,4096.0,4,567.5738322645064,130.0,1682.53,1
hpx,marvin_old,dmatdmatdmatadd,793,2,4,128,512,633560,633560,628896,0.0,0.0,0.0,0.0,0.0,0.0,8,7392,1393,174.125,4096,696.5,174.125,32768,262144,20971520,8,512,8,4096.0,4,928.9185172104249,175.0,1359.06,1
hpx,marvin_old,dmatdmatdmatadd,912,2,4,128,512,831744,831744,831744,0.0,0.0,0.0,0.0,0.0,0.0,8,7296,1824,228.0,4096,912.0,228.0,32768,262144,20971520,8,512,8,4096.0,4,1602.2037081627739,228.0,1038.25,1
hpx,marvin_old,dmatdmatdmatadd,1048,2,4,128,512,1101376,1101376,1095232,0.0,0.0,0.0,0.0,0.0,0.0,8,8192,2358,294.75,4096,1179.0,294.75,32768,262144,20971520,8,512,8,4096.0,4,2296.6404724165764,295.0,956.444,1
hpx,marvin_old,dmatdmatdmatadd,1200,2,4,128,512,1444096,1444096,1435904,0.0,0.0,0.0,0.0,0.0,0.0,8,8192,3000,375.0,4096,1500.0,375.0,32768,262144,20971520,8,512,8,4096.0,4,3096.7642039864386,375.0,930.003,1
hpx,marvin_old,dmatdmatdmatadd,1380,2,4,128,512,1905600,1905600,1903200,0.0,0.0,0.0,0.0,0.0,0.0,8,8192,3795,474.375,4096,1897.5,474.375,32768,262144,20971520,8,512,8,4096.0,4,4138.398619664565,475.0,920.356,1
hpx,marvin_old,dmatdmatdmatadd,1587,2,4,128,512,2523584,2523584,2516728,0.0,0.0,0.0,0.0,0.0,0.0,8,8192,5161,645.125,4096,2580.5,645.125,32768,262144,20971520,8,512,8,4096.0,4,5348.406984332472,646.0,942.395,1
hpx,marvin_old,dmatdmatdmatadd,1825,2,4,128,512,3342184,3342184,3330016,0.0,0.0,0.0,0.0,0.0,0.0,8,8192,6855,856.875,4096,3427.5,856.875,32768,262144,20971520,8,512,8,4096.0,4,7855.432353709908,857.0,849.374,1
hpx,marvin_old,dmatdmatdmatadd,2100,2,4,128,512,4410624,4410624,4409376,0.0,0.0,0.0,0.0,0.0,0.0,8,8192,8925,1115.625,4096,4462.5,1115.625,32768,262144,20971520,8,512,8,4096.0,4,9875.691690310849,1116.0,893.102,1
hpx,marvin_old,dmatdmatdmatadd,2415,2,4,128,512,5836192,5836192,5833088,0.0,0.0,0.0,0.0,0.0,0.0,8,8192,11476,1434.5,4096,5738.0,1434.5,32768,262144,20971520,8,512,8,4096.0,4,12933.876877855437,1435.0,902.226,1
hpx,marvin_old,dmatdmatdmatadd,2777,2,4,128,512,7722112,7722112,7718008,0.0,0.0,0.0,0.0,0.0,0.0,8,8192,15290,1911.25,4096,7645.0,1911.25,32768,262144,20971520,8,512,8,4096.0,4,16988.334914057737,1912.0,908.866,1
hpx,marvin_old,dmatdmatdmatadd,3193,2,4,128,512,10206488,10206488,10203168,0.0,0.0,0.0,0.0,0.0,0.0,8,8192,19975,2496.875,4096,9987.5,2496.875,32768,262144,20971520,8,512,8,4096.0,4,21202.039834743886,2497.0,962.627,1
hpx,marvin_old,dmatdmatdmatadd,3672,2,4,128,512,13484608,13484608,13482560,0.0,0.0,0.0,0.0,0.0,0.0,8,8192,26622,3327.75,4096,13311.0,3327.75,32768,262144,20971520,8,512,8,4096.0,4,28642.192032237268,3328.0,941.519,1
