node,problem_size,num_blocks,num_threads,chunk_size,iter_length,grain_size,work_per_core,num_tasks,execution_time
marvin,3000.0,3000.0,3.0,200.0,1.0,200.0,1000.0,15.0,1153.2624
marvin,3000.0,3000.0,3.0,20.0,1.0,20.0,1000.0,150.0,1315.7552
marvin,3000.0,3000.0,3.0,2500.0,1.0,2500.0,2500.0,2.0,2648.294
marvin,3000.0,3000.0,3.0,250.0,1.0,250.0,1000.0,12.0,1158.2454
marvin,3000.0,3000.0,3.0,2.0,1.0,2.0,1000.0,1500.0,2542.7583999999997
marvin,3000.0,3000.0,3.0,3000.0,1.0,3000.0,3000.0,1.0,3171.281
marvin,3000.0,3000.0,3.0,300.0,1.0,300.0,1200.0,10.0,1332.7990000000002
marvin,3000.0,3000.0,3.0,30.0,1.0,30.0,1020.0,100.0,1273.5198
marvin,3000.0,3000.0,3.0,350.0,1.0,350.0,1050.0,9.0,1187.3126
marvin,3000.0,3000.0,3.0,3.0,1.0,3.0,1002.0,1000.0,2023.5916000000002
marvin,3000.0,3000.0,3.0,400.0,1.0,400.0,1200.0,8.0,1399.3282
marvin,3000.0,3000.0,3.0,40.0,1.0,40.0,1000.0,75.0,1308.0903999999998
marvin,3000.0,3000.0,3.0,450.0,1.0,450.0,1200.0,7.0,1313.5092
marvin,3000.0,3000.0,3.0,4.0,1.0,4.0,1000.0,750.0,1806.5921999999998
marvin,3000.0,3000.0,3.0,500.0,1.0,500.0,1000.0,6.0,1138.9278
marvin,3000.0,3000.0,3.0,50.0,1.0,50.0,1000.0,60.0,1259.6043999999997
marvin,3000.0,3000.0,3.0,550.0,1.0,550.0,1100.0,6.0,1229.3518
marvin,3000.0,3000.0,3.0,5.0,1.0,5.0,1000.0,600.0,1670.5876000000003
marvin,3000.0,3000.0,3.0,600.0,1.0,600.0,1200.0,5.0,1335.5296
marvin,3000.0,3000.0,3.0,60.0,1.0,60.0,1020.0,50.0,1269.9938
marvin,3000.0,3000.0,3.0,650.0,1.0,650.0,1300.0,5.0,1425.8538
marvin,3000.0,3000.0,3.0,6.0,1.0,6.0,1002.0,500.0,1564.1776
marvin,3000.0,3000.0,3.0,700.0,1.0,700.0,1400.0,5.0,1540.3636
marvin,3000.0,3000.0,3.0,70.0,1.0,70.0,1040.0,43.0,1282.4784
marvin,3000.0,3000.0,3.0,750.0,1.0,750.0,1500.0,4.0,1621.0711999999999
marvin,3000.0,3000.0,3.0,7.0,1.0,7.0,1001.0,429.0,1499.3322
marvin,3000.0,3000.0,3.0,800.0,1.0,800.0,1400.0,4.0,1504.224
marvin,3000.0,3000.0,3.0,80.0,1.0,80.0,1040.0,38.0,1291.9446
marvin,3000.0,3000.0,3.0,850.0,1.0,850.0,1300.0,4.0,1394.9618
marvin,3000.0,3000.0,3.0,8.0,1.0,8.0,1000.0,375.0,1534.6879999999999
marvin,3000.0,3000.0,3.0,900.0,1.0,900.0,1200.0,4.0,1291.7786
marvin,3000.0,3000.0,3.0,90.0,1.0,90.0,1020.0,34.0,1257.5552
marvin,3000.0,3000.0,3.0,950.0,1.0,950.0,1100.0,4.0,1196.0734
marvin,3000.0,3000.0,3.0,9.0,1.0,9.0,1002.0,334.0,1500.6752000000001
marvin,3000.0,3000.0,4.0,1000.0,1.0,1000.0,1000.0,3.0,1081.7622
marvin,3000.0,3000.0,4.0,100.0,1.0,100.0,800.0,30.0,1065.7634
marvin,3000.0,3000.0,4.0,10.0,1.0,10.0,750.0,300.0,1082.8364
marvin,3000.0,3000.0,4.0,1500.0,1.0,1500.0,1500.0,2.0,1604.9682
marvin,3000.0,3000.0,4.0,150.0,1.0,150.0,750.0,20.0,1064.1174
marvin,3000.0,3000.0,4.0,1.0,1.0,1.0,750.0,3000.0,3253.3838000000005
marvin,3000.0,3000.0,4.0,2000.0,1.0,2000.0,2000.0,2.0,2125.1264
marvin,3000.0,3000.0,4.0,200.0,1.0,200.0,800.0,15.0,948.7976000000001
marvin,3000.0,3000.0,4.0,20.0,1.0,20.0,760.0,150.0,1085.478
marvin,3000.0,3000.0,4.0,2500.0,1.0,2500.0,2500.0,2.0,2676.7734
marvin,3000.0,3000.0,4.0,250.0,1.0,250.0,750.0,12.0,888.6626
marvin,3000.0,3000.0,4.0,2.0,1.0,2.0,750.0,1500.0,2115.0604
marvin,3000.0,3000.0,4.0,3000.0,1.0,3000.0,3000.0,1.0,3187.2972
marvin,3000.0,3000.0,4.0,300.0,1.0,300.0,900.0,10.0,1021.876
marvin,3000.0,3000.0,4.0,30.0,1.0,30.0,750.0,100.0,1090.5893999999998
marvin,3000.0,3000.0,4.0,350.0,1.0,350.0,900.0,9.0,1012.0498
marvin,3000.0,3000.0,4.0,3.0,1.0,3.0,750.0,1000.0,1579.9948
marvin,3000.0,3000.0,4.0,400.0,1.0,400.0,800.0,8.0,909.9280000000001
marvin,3000.0,3000.0,4.0,40.0,1.0,40.0,760.0,75.0,1034.6200000000001
marvin,3000.0,3000.0,4.0,450.0,1.0,450.0,900.0,7.0,1016.6554
marvin,3000.0,3000.0,4.0,4.0,1.0,4.0,752.0,750.0,1372.6378
marvin,3000.0,3000.0,4.0,500.0,1.0,500.0,1000.0,6.0,1133.4204000000002
marvin,3000.0,3000.0,4.0,50.0,1.0,50.0,750.0,60.0,1020.8384000000002
marvin,3000.0,3000.0,4.0,550.0,1.0,550.0,1100.0,6.0,1231.7036
marvin,3000.0,3000.0,4.0,5.0,1.0,5.0,750.0,600.0,1297.9492000000002
marvin,3000.0,3000.0,4.0,600.0,1.0,600.0,1200.0,5.0,1298.7428
marvin,3000.0,3000.0,4.0,60.0,1.0,60.0,780.0,50.0,1040.7358
marvin,3000.0,3000.0,4.0,650.0,1.0,650.0,1050.0,5.0,1131.8268
marvin,3000.0,3000.0,4.0,6.0,1.0,6.0,750.0,500.0,1198.8988
marvin,3000.0,3000.0,4.0,700.0,1.0,700.0,900.0,5.0,973.5878
marvin,3000.0,3000.0,4.0,70.0,1.0,70.0,770.0,43.0,1090.3724
marvin,3000.0,3000.0,4.0,750.0,1.0,750.0,750.0,4.0,889.7126000000001
marvin,3000.0,3000.0,4.0,7.0,1.0,7.0,753.0,429.0,1156.9569999999999
marvin,3000.0,3000.0,4.0,800.0,1.0,800.0,800.0,4.0,893.7546
marvin,3000.0,3000.0,4.0,80.0,1.0,80.0,800.0,38.0,1003.7552
marvin,3000.0,3000.0,4.0,850.0,1.0,850.0,850.0,4.0,964.2774
marvin,3000.0,3000.0,4.0,8.0,1.0,8.0,752.0,375.0,1180.4281999999998
marvin,3000.0,3000.0,4.0,900.0,1.0,900.0,900.0,4.0,1005.0712
marvin,3000.0,3000.0,4.0,90.0,1.0,90.0,810.0,34.0,1036.0603999999998
marvin,3000.0,3000.0,4.0,950.0,1.0,950.0,950.0,4.0,1078.1134
marvin,3000.0,3000.0,4.0,9.0,1.0,9.0,756.0,334.0,1161.6614
marvin,3000.0,3000.0,5.0,1000.0,1.0,1000.0,1000.0,3.0,1090.904
marvin,3000.0,3000.0,5.0,100.0,1.0,100.0,600.0,30.0,865.8182
marvin,3000.0,3000.0,5.0,10.0,1.0,10.0,600.0,300.0,1004.7582
marvin,3000.0,3000.0,5.0,1500.0,1.0,1500.0,1500.0,2.0,1612.4962
marvin,3000.0,3000.0,5.0,150.0,1.0,150.0,600.0,20.0,864.7684000000002
marvin,3000.0,3000.0,5.0,1.0,1.0,1.0,600.0,3000.0,2739.661
marvin,3000.0,3000.0,5.0,2000.0,1.0,2000.0,2000.0,2.0,2134.5915999999997
marvin,3000.0,3000.0,5.0,200.0,1.0,200.0,600.0,15.0,753.184
marvin,3000.0,3000.0,5.0,20.0,1.0,20.0,600.0,150.0,1004.4282
marvin,3000.0,3000.0,5.0,2500.0,1.0,2500.0,2500.0,2.0,2662.9164
marvin,3000.0,3000.0,5.0,250.0,1.0,250.0,750.0,12.0,922.8068
marvin,3000.0,3000.0,5.0,2.0,1.0,2.0,600.0,1500.0,1665.7474000000002
marvin,3000.0,3000.0,5.0,3000.0,1.0,3000.0,3000.0,1.0,3243.3642000000004
marvin,3000.0,3000.0,5.0,300.0,1.0,300.0,600.0,10.0,730.6932
marvin,3000.0,3000.0,5.0,30.0,1.0,30.0,600.0,100.0,946.7246000000001
marvin,3000.0,3000.0,5.0,350.0,1.0,350.0,700.0,9.0,834.2302
marvin,3000.0,3000.0,5.0,3.0,1.0,3.0,600.0,1000.0,1343.3151999999998
marvin,3000.0,3000.0,5.0,400.0,1.0,400.0,800.0,8.0,922.4118000000001
marvin,3000.0,3000.0,5.0,40.0,1.0,40.0,600.0,75.0,959.5750000000002
marvin,3000.0,3000.0,5.0,450.0,1.0,450.0,900.0,7.0,993.4564
marvin,3000.0,3000.0,5.0,4.0,1.0,4.0,600.0,750.0,1146.1070000000002
marvin,3000.0,3000.0,5.0,500.0,1.0,500.0,1000.0,6.0,1112.0096
marvin,3000.0,3000.0,5.0,50.0,1.0,50.0,600.0,60.0,891.5788
marvin,3000.0,3000.0,5.0,550.0,1.0,550.0,800.0,6.0,872.9092
marvin,3000.0,3000.0,5.0,5.0,1.0,5.0,600.0,600.0,1061.058
marvin,3000.0,3000.0,5.0,600.0,1.0,600.0,600.0,5.0,724.1709999999999
marvin,3000.0,3000.0,5.0,60.0,1.0,60.0,600.0,50.0,848.1658
marvin,3000.0,3000.0,5.0,650.0,1.0,650.0,650.0,5.0,778.3918000000001
marvin,3000.0,3000.0,5.0,6.0,1.0,6.0,600.0,500.0,1013.7088
marvin,3000.0,3000.0,5.0,700.0,1.0,700.0,700.0,5.0,804.0984
marvin,3000.0,3000.0,5.0,70.0,1.0,70.0,630.0,43.0,830.9884
marvin,3000.0,3000.0,5.0,750.0,1.0,750.0,750.0,4.0,861.341
marvin,3000.0,3000.0,5.0,7.0,1.0,7.0,602.0,429.0,976.9574
marvin,3000.0,3000.0,5.0,800.0,1.0,800.0,800.0,4.0,944.6092000000001
marvin,3000.0,3000.0,5.0,80.0,1.0,80.0,640.0,38.0,916.0055999999998
marvin,3000.0,3000.0,5.0,850.0,1.0,850.0,850.0,4.0,957.284
marvin,3000.0,3000.0,5.0,8.0,1.0,8.0,600.0,375.0,976.2724000000001
marvin,3000.0,3000.0,5.0,900.0,1.0,900.0,900.0,4.0,981.3794
marvin,3000.0,3000.0,5.0,90.0,1.0,90.0,630.0,34.0,897.4554
marvin,3000.0,3000.0,5.0,950.0,1.0,950.0,950.0,4.0,1083.4982
marvin,3000.0,3000.0,5.0,9.0,1.0,9.0,603.0,334.0,980.3082
marvin,3000.0,3000.0,6.0,1000.0,1.0,1000.0,1000.0,3.0,1092.2703999999999
marvin,3000.0,3000.0,6.0,100.0,1.0,100.0,500.0,30.0,805.0004
marvin,3000.0,3000.0,6.0,10.0,1.0,10.0,500.0,300.0,982.868
marvin,3000.0,3000.0,6.0,1500.0,1.0,1500.0,1500.0,2.0,1603.103
marvin,3000.0,3000.0,6.0,150.0,1.0,150.0,600.0,20.0,743.5714
marvin,3000.0,3000.0,6.0,1.0,1.0,1.0,500.0,3000.0,2344.3746
marvin,3000.0,3000.0,6.0,2000.0,1.0,2000.0,2000.0,2.0,2125.7934
marvin,3000.0,3000.0,6.0,200.0,1.0,200.0,600.0,15.0,796.1304
marvin,3000.0,3000.0,6.0,20.0,1.0,20.0,500.0,150.0,988.7046
marvin,3000.0,3000.0,6.0,2500.0,1.0,2500.0,2500.0,2.0,2692.3716
marvin,3000.0,3000.0,6.0,250.0,1.0,250.0,500.0,12.0,633.267
marvin,3000.0,3000.0,6.0,2.0,1.0,2.0,500.0,1500.0,1530.144
marvin,3000.0,3000.0,6.0,3000.0,1.0,3000.0,3000.0,1.0,3233.3538
marvin,3000.0,3000.0,6.0,300.0,1.0,300.0,600.0,10.0,796.8634
marvin,3000.0,3000.0,6.0,30.0,1.0,30.0,510.0,100.0,870.5366
marvin,3000.0,3000.0,6.0,350.0,1.0,350.0,700.0,9.0,854.2144000000001
marvin,3000.0,3000.0,6.0,3.0,1.0,3.0,501.0,1000.0,1168.5472
marvin,3000.0,3000.0,6.0,400.0,1.0,400.0,800.0,8.0,930.0928
marvin,3000.0,3000.0,6.0,40.0,1.0,40.0,520.0,75.0,815.2762
marvin,3000.0,3000.0,6.0,450.0,1.0,450.0,750.0,7.0,838.4048
marvin,3000.0,3000.0,6.0,4.0,1.0,4.0,500.0,750.0,1051.3414
marvin,3000.0,3000.0,6.0,500.0,1.0,500.0,500.0,6.0,685.2724000000001
marvin,3000.0,3000.0,6.0,50.0,1.0,50.0,500.0,60.0,782.9333999999999
marvin,3000.0,3000.0,6.0,550.0,1.0,550.0,550.0,6.0,729.7836
marvin,3000.0,3000.0,6.0,5.0,1.0,5.0,500.0,600.0,934.8807999999999
marvin,3000.0,3000.0,6.0,600.0,1.0,600.0,600.0,5.0,789.5596000000002
marvin,3000.0,3000.0,6.0,60.0,1.0,60.0,540.0,50.0,739.918
marvin,3000.0,3000.0,6.0,650.0,1.0,650.0,650.0,5.0,776.0844
marvin,3000.0,3000.0,6.0,6.0,1.0,6.0,504.0,500.0,856.4116
marvin,3000.0,3000.0,6.0,700.0,1.0,700.0,700.0,5.0,824.5922
marvin,3000.0,3000.0,6.0,70.0,1.0,70.0,550.0,43.0,757.1673999999999
marvin,3000.0,3000.0,6.0,750.0,1.0,750.0,750.0,4.0,831.5926
marvin,3000.0,3000.0,6.0,7.0,1.0,7.0,504.0,429.0,903.1662
marvin,3000.0,3000.0,6.0,800.0,1.0,800.0,800.0,4.0,929.8916000000002
marvin,3000.0,3000.0,6.0,80.0,1.0,80.0,560.0,38.0,746.3384
marvin,3000.0,3000.0,6.0,850.0,1.0,850.0,850.0,4.0,1018.76
marvin,3000.0,3000.0,6.0,8.0,1.0,8.0,504.0,375.0,951.0058000000001
marvin,3000.0,3000.0,6.0,900.0,1.0,900.0,900.0,4.0,1020.7343999999999
marvin,3000.0,3000.0,6.0,90.0,1.0,90.0,540.0,34.0,812.4642
marvin,3000.0,3000.0,6.0,950.0,1.0,950.0,950.0,4.0,1070.1848
marvin,3000.0,3000.0,6.0,9.0,1.0,9.0,504.0,334.0,935.061
marvin,3000.0,3000.0,7.0,1000.0,1.0,1000.0,1000.0,3.0,1158.3492
marvin,3000.0,3000.0,7.0,100.0,1.0,100.0,500.0,30.0,742.95
marvin,3000.0,3000.0,7.0,10.0,1.0,10.0,430.0,300.0,1003.2040000000001
marvin,3000.0,3000.0,7.0,1500.0,1.0,1500.0,1500.0,2.0,1616.41
marvin,3000.0,3000.0,7.0,150.0,1.0,150.0,450.0,20.0,671.0734
marvin,3000.0,3000.0,7.0,1.0,1.0,1.0,429.0,3000.0,2214.9489999999996
marvin,3000.0,3000.0,7.0,2000.0,1.0,2000.0,2000.0,2.0,2160.5989999999997
marvin,3000.0,3000.0,7.0,200.0,1.0,200.0,600.0,15.0,825.1072
marvin,3000.0,3000.0,7.0,20.0,1.0,20.0,440.0,150.0,985.8608000000002
marvin,3000.0,3000.0,7.0,2500.0,1.0,2500.0,2500.0,2.0,2710.2702
marvin,3000.0,3000.0,7.0,250.0,1.0,250.0,500.0,12.0,741.8828
marvin,3000.0,3000.0,7.0,2.0,1.0,2.0,430.0,1500.0,1346.8884
marvin,3000.0,3000.0,7.0,3000.0,1.0,3000.0,3000.0,1.0,3221.4894
marvin,3000.0,3000.0,7.0,300.0,1.0,300.0,600.0,10.0,776.4568
marvin,3000.0,3000.0,7.0,30.0,1.0,30.0,450.0,100.0,889.5470000000001
marvin,3000.0,3000.0,7.0,350.0,1.0,350.0,700.0,9.0,797.028
marvin,3000.0,3000.0,7.0,3.0,1.0,3.0,429.0,1000.0,1084.7728000000002
marvin,3000.0,3000.0,7.0,400.0,1.0,400.0,600.0,8.0,681.4725999999999
marvin,3000.0,3000.0,7.0,40.0,1.0,40.0,440.0,75.0,809.5278
marvin,3000.0,3000.0,7.0,450.0,1.0,450.0,450.0,7.0,665.5742
marvin,3000.0,3000.0,7.0,4.0,1.0,4.0,432.0,750.0,861.8162
marvin,3000.0,3000.0,7.0,500.0,1.0,500.0,500.0,6.0,706.2460000000001
marvin,3000.0,3000.0,7.0,50.0,1.0,50.0,450.0,60.0,718.7624
marvin,3000.0,3000.0,7.0,550.0,1.0,550.0,550.0,6.0,729.3196
marvin,3000.0,3000.0,7.0,5.0,1.0,5.0,430.0,600.0,848.7022
marvin,3000.0,3000.0,7.0,600.0,1.0,600.0,600.0,5.0,777.22
marvin,3000.0,3000.0,7.0,60.0,1.0,60.0,480.0,50.0,794.2354
marvin,3000.0,3000.0,7.0,650.0,1.0,650.0,650.0,5.0,791.1777999999999
marvin,3000.0,3000.0,7.0,6.0,1.0,6.0,432.0,500.0,917.6428
marvin,3000.0,3000.0,7.0,700.0,1.0,700.0,700.0,5.0,895.1982
marvin,3000.0,3000.0,7.0,70.0,1.0,70.0,480.0,43.0,821.5832000000003
marvin,3000.0,3000.0,7.0,750.0,1.0,750.0,750.0,4.0,876.576
marvin,3000.0,3000.0,7.0,7.0,1.0,7.0,434.0,429.0,931.4074
marvin,3000.0,3000.0,7.0,800.0,1.0,800.0,800.0,4.0,961.9370000000001
marvin,3000.0,3000.0,7.0,80.0,1.0,80.0,480.0,38.0,722.1234000000001
marvin,3000.0,3000.0,7.0,850.0,1.0,850.0,850.0,4.0,969.3892
marvin,3000.0,3000.0,7.0,8.0,1.0,8.0,432.0,375.0,962.1054
marvin,3000.0,3000.0,7.0,900.0,1.0,900.0,900.0,4.0,1000.1342000000001
marvin,3000.0,3000.0,7.0,90.0,1.0,90.0,450.0,34.0,701.4236000000001
marvin,3000.0,3000.0,7.0,950.0,1.0,950.0,950.0,4.0,1090.0816
marvin,3000.0,3000.0,7.0,9.0,1.0,9.0,432.0,334.0,955.6528000000001
marvin,3000.0,3000.0,8.0,1000.0,1.0,1000.0,1000.0,3.0,1093.8214
marvin,3000.0,3000.0,8.0,100.0,1.0,100.0,400.0,30.0,715.7848
marvin,3000.0,3000.0,8.0,10.0,1.0,10.0,380.0,300.0,1007.2303999999998
marvin,3000.0,3000.0,8.0,1500.0,1.0,1500.0,1500.0,2.0,1618.7604
marvin,3000.0,3000.0,8.0,150.0,1.0,150.0,450.0,20.0,772.7898
marvin,3000.0,3000.0,8.0,1.0,1.0,1.0,375.0,3000.0,2075.1767999999997
marvin,3000.0,3000.0,8.0,2000.0,1.0,2000.0,2000.0,2.0,2146.8882
marvin,3000.0,3000.0,8.0,200.0,1.0,200.0,400.0,15.0,790.2245999999999
marvin,3000.0,3000.0,8.0,20.0,1.0,20.0,380.0,150.0,1017.4141999999999
marvin,3000.0,3000.0,8.0,2500.0,1.0,2500.0,2500.0,2.0,2726.9314000000004
marvin,3000.0,3000.0,8.0,250.0,1.0,250.0,500.0,12.0,644.3536
marvin,3000.0,3000.0,8.0,2.0,1.0,2.0,376.0,1500.0,1254.5894
marvin,3000.0,3000.0,8.0,3000.0,1.0,3000.0,3000.0,1.0,3257.2856
marvin,3000.0,3000.0,8.0,300.0,1.0,300.0,600.0,10.0,809.7122
marvin,3000.0,3000.0,8.0,30.0,1.0,30.0,390.0,100.0,859.5584000000001
marvin,3000.0,3000.0,8.0,350.0,1.0,350.0,550.0,9.0,645.3998
marvin,3000.0,3000.0,8.0,3.0,1.0,3.0,375.0,1000.0,981.333
marvin,3000.0,3000.0,8.0,400.0,1.0,400.0,400.0,8.0,614.7533999999999
marvin,3000.0,3000.0,8.0,40.0,1.0,40.0,400.0,75.0,740.9323999999999
