node,problem_size,num_blocks,num_threads,chunk_size,iter_length,grain_size,work_per_core,num_tasks,execution_time
marvin,3000.0,3000.0,2.0,1000.0,1.0,1000.0,2000.0,3.0,2123.3707999999997
marvin,3000.0,3000.0,2.0,100.0,1.0,100.0,1500.0,30.0,1722.1452000000002
marvin,3000.0,3000.0,2.0,10.0,1.0,10.0,1500.0,300.0,1975.7678
marvin,3000.0,3000.0,2.0,1500.0,1.0,1500.0,1500.0,2.0,1619.8444000000002
marvin,3000.0,3000.0,2.0,150.0,1.0,150.0,1500.0,20.0,1679.016
marvin,3000.0,3000.0,2.0,1.0,1.0,1.0,1500.0,3000.0,5441.8877999999995
marvin,3000.0,3000.0,2.0,2000.0,1.0,2000.0,2000.0,2.0,2121.8332
marvin,3000.0,3000.0,2.0,200.0,1.0,200.0,1600.0,15.0,1807.9646
marvin,3000.0,3000.0,2.0,20.0,1.0,20.0,1500.0,150.0,1809.0238000000002
marvin,3000.0,3000.0,2.0,2500.0,1.0,2500.0,2500.0,2.0,2642.4942
marvin,3000.0,3000.0,2.0,250.0,1.0,250.0,1500.0,12.0,1685.5354
marvin,3000.0,3000.0,2.0,2.0,1.0,2.0,1500.0,1500.0,3598.7801999999997
marvin,3000.0,3000.0,2.0,3000.0,1.0,3000.0,3000.0,1.0,3157.0042000000003
marvin,3000.0,3000.0,2.0,300.0,1.0,300.0,1500.0,10.0,1641.7129999999997
marvin,3000.0,3000.0,2.0,30.0,1.0,30.0,1500.0,100.0,1765.6439999999998
marvin,3000.0,3000.0,2.0,350.0,1.0,350.0,1600.0,9.0,1746.2941999999998
marvin,3000.0,3000.0,2.0,3.0,1.0,3.0,1500.0,1000.0,2956.5898
marvin,3000.0,3000.0,2.0,400.0,1.0,400.0,1600.0,8.0,1729.2698
marvin,3000.0,3000.0,2.0,40.0,1.0,40.0,1520.0,75.0,1748.4586
marvin,3000.0,3000.0,2.0,450.0,1.0,450.0,1650.0,7.0,1768.6734000000001
marvin,3000.0,3000.0,2.0,4.0,1.0,4.0,1500.0,750.0,2646.339
marvin,3000.0,3000.0,2.0,500.0,1.0,500.0,1500.0,6.0,1619.8596
marvin,3000.0,3000.0,2.0,50.0,1.0,50.0,1500.0,60.0,1752.5374
marvin,3000.0,3000.0,2.0,550.0,1.0,550.0,1650.0,6.0,1769.1088000000004
marvin,3000.0,3000.0,2.0,5.0,1.0,5.0,1500.0,600.0,2376.4668
marvin,3000.0,3000.0,2.0,600.0,1.0,600.0,1800.0,5.0,1928.4688
marvin,3000.0,3000.0,2.0,60.0,1.0,60.0,1500.0,50.0,1773.2293999999997
marvin,3000.0,3000.0,2.0,650.0,1.0,650.0,1700.0,5.0,1828.4486000000002
marvin,3000.0,3000.0,2.0,6.0,1.0,6.0,1500.0,500.0,2253.4934000000003
marvin,3000.0,3000.0,2.0,700.0,1.0,700.0,1600.0,5.0,1728.3784
marvin,3000.0,3000.0,2.0,70.0,1.0,70.0,1530.0,43.0,1751.0901999999999
marvin,3000.0,3000.0,2.0,750.0,1.0,750.0,1500.0,4.0,1618.1948
marvin,3000.0,3000.0,2.0,7.0,1.0,7.0,1502.0,429.0,2181.0472
marvin,3000.0,3000.0,2.0,800.0,1.0,800.0,1600.0,4.0,1721.61
marvin,3000.0,3000.0,2.0,80.0,1.0,80.0,1520.0,38.0,1736.202
marvin,3000.0,3000.0,2.0,850.0,1.0,850.0,1700.0,4.0,1822.3580000000002
marvin,3000.0,3000.0,2.0,8.0,1.0,8.0,1504.0,375.0,2134.3468000000003
marvin,3000.0,3000.0,2.0,900.0,1.0,900.0,1800.0,4.0,1936.1766
marvin,3000.0,3000.0,2.0,90.0,1.0,90.0,1530.0,34.0,1728.2586
marvin,3000.0,3000.0,2.0,950.0,1.0,950.0,1900.0,4.0,2022.3218000000002
marvin,3000.0,3000.0,2.0,9.0,1.0,9.0,1503.0,334.0,2066.6395999999995
marvin,3000.0,3000.0,3.0,1000.0,1.0,1000.0,1000.0,3.0,1114.2441999999999
marvin,3000.0,3000.0,3.0,100.0,1.0,100.0,1000.0,30.0,1233.7235999999998
marvin,3000.0,3000.0,3.0,10.0,1.0,10.0,1000.0,300.0,1378.5426000000002
marvin,3000.0,3000.0,3.0,1500.0,1.0,1500.0,1500.0,2.0,1915.8460000000002
marvin,3000.0,3000.0,3.0,150.0,1.0,150.0,1050.0,20.0,1243.8876
marvin,3000.0,3000.0,3.0,1.0,1.0,1.0,1000.0,3000.0,3852.1894
marvin,3000.0,3000.0,3.0,2000.0,1.0,2000.0,2000.0,2.0,2123.6872
marvin,3000.0,3000.0,3.0,200.0,1.0,200.0,1000.0,15.0,1168.1349999999998
marvin,3000.0,3000.0,3.0,20.0,1.0,20.0,1000.0,150.0,1273.8518
marvin,3000.0,3000.0,3.0,2500.0,1.0,2500.0,2500.0,2.0,2649.7874
marvin,3000.0,3000.0,3.0,250.0,1.0,250.0,1000.0,12.0,1151.9862
marvin,3000.0,3000.0,3.0,2.0,1.0,2.0,1000.0,1500.0,2439.9432
marvin,3000.0,3000.0,3.0,3000.0,1.0,3000.0,3000.0,1.0,3175.1564
marvin,3000.0,3000.0,3.0,300.0,1.0,300.0,1200.0,10.0,1326.3478
marvin,3000.0,3000.0,3.0,30.0,1.0,30.0,1020.0,100.0,1253.3298
marvin,3000.0,3000.0,3.0,350.0,1.0,350.0,1050.0,9.0,1185.7346
marvin,3000.0,3000.0,3.0,3.0,1.0,3.0,1002.0,1000.0,1983.4569999999999
marvin,3000.0,3000.0,3.0,400.0,1.0,400.0,1200.0,8.0,1324.4782
marvin,3000.0,3000.0,3.0,40.0,1.0,40.0,1000.0,75.0,1251.2440000000001
marvin,3000.0,3000.0,3.0,450.0,1.0,450.0,1200.0,7.0,1328.172
marvin,3000.0,3000.0,3.0,4.0,1.0,4.0,1000.0,750.0,1803.5827999999997
marvin,3000.0,3000.0,3.0,500.0,1.0,500.0,1000.0,6.0,1105.2138
marvin,3000.0,3000.0,3.0,50.0,1.0,50.0,1000.0,60.0,1211.9368
marvin,3000.0,3000.0,3.0,550.0,1.0,550.0,1100.0,6.0,1209.884
marvin,3000.0,3000.0,3.0,5.0,1.0,5.0,1000.0,600.0,1606.3574
marvin,3000.0,3000.0,3.0,600.0,1.0,600.0,1200.0,5.0,1306.8874
marvin,3000.0,3000.0,3.0,60.0,1.0,60.0,1020.0,50.0,1254.7248
marvin,3000.0,3000.0,3.0,650.0,1.0,650.0,1300.0,5.0,1397.9016
marvin,3000.0,3000.0,3.0,6.0,1.0,6.0,1002.0,500.0,1547.2782
marvin,3000.0,3000.0,3.0,700.0,1.0,700.0,1400.0,5.0,1517.3174000000001
marvin,3000.0,3000.0,3.0,70.0,1.0,70.0,1040.0,43.0,1264.9271999999999
marvin,3000.0,3000.0,3.0,750.0,1.0,750.0,1500.0,4.0,1616.7489999999998
marvin,3000.0,3000.0,3.0,7.0,1.0,7.0,1001.0,429.0,1498.7831999999999
marvin,3000.0,3000.0,3.0,800.0,1.0,800.0,1400.0,4.0,1506.1838
marvin,3000.0,3000.0,3.0,80.0,1.0,80.0,1040.0,38.0,1244.3596000000002
marvin,3000.0,3000.0,3.0,850.0,1.0,850.0,1300.0,4.0,1404.1586
marvin,3000.0,3000.0,3.0,8.0,1.0,8.0,1000.0,375.0,1437.6284
marvin,3000.0,3000.0,3.0,900.0,1.0,900.0,1200.0,4.0,1417.3084
marvin,3000.0,3000.0,3.0,90.0,1.0,90.0,1020.0,34.0,1212.9648000000002
marvin,3000.0,3000.0,3.0,950.0,1.0,950.0,1100.0,4.0,1196.5022000000001
marvin,3000.0,3000.0,3.0,9.0,1.0,9.0,1002.0,334.0,1399.3048
marvin,3000.0,3000.0,4.0,1000.0,1.0,1000.0,1000.0,3.0,1304.0471999999997
marvin,3000.0,3000.0,4.0,100.0,1.0,100.0,800.0,30.0,967.3754000000001
marvin,3000.0,3000.0,4.0,10.0,1.0,10.0,750.0,300.0,1059.7884
marvin,3000.0,3000.0,4.0,1500.0,1.0,1500.0,1500.0,2.0,1597.8852000000002
marvin,3000.0,3000.0,4.0,150.0,1.0,150.0,750.0,20.0,908.4191999999999
marvin,3000.0,3000.0,4.0,1.0,1.0,1.0,750.0,3000.0,2912.7416000000003
marvin,3000.0,3000.0,4.0,2000.0,1.0,2000.0,2000.0,2.0,2123.1454
marvin,3000.0,3000.0,4.0,200.0,1.0,200.0,800.0,15.0,934.3503999999999
marvin,3000.0,3000.0,4.0,20.0,1.0,20.0,760.0,150.0,1036.4928000000002
marvin,3000.0,3000.0,4.0,2500.0,1.0,2500.0,2500.0,2.0,2654.4714
marvin,3000.0,3000.0,4.0,250.0,1.0,250.0,750.0,12.0,897.2272
marvin,3000.0,3000.0,4.0,2.0,1.0,2.0,750.0,1500.0,1987.2549999999999
marvin,3000.0,3000.0,4.0,3000.0,1.0,3000.0,3000.0,1.0,3171.4948000000004
marvin,3000.0,3000.0,4.0,300.0,1.0,300.0,900.0,10.0,1032.987
marvin,3000.0,3000.0,4.0,30.0,1.0,30.0,750.0,100.0,1001.9766000000002
marvin,3000.0,3000.0,4.0,350.0,1.0,350.0,900.0,9.0,992.1594000000001
marvin,3000.0,3000.0,4.0,3.0,1.0,3.0,750.0,1000.0,1501.0675999999999
marvin,3000.0,3000.0,4.0,400.0,1.0,400.0,800.0,8.0,943.9005999999999
marvin,3000.0,3000.0,4.0,40.0,1.0,40.0,760.0,75.0,1005.5264000000001
marvin,3000.0,3000.0,4.0,450.0,1.0,450.0,900.0,7.0,1001.7806
marvin,3000.0,3000.0,4.0,4.0,1.0,4.0,752.0,750.0,1360.7182
marvin,3000.0,3000.0,4.0,500.0,1.0,500.0,1000.0,6.0,1100.7948000000001
marvin,3000.0,3000.0,4.0,50.0,1.0,50.0,750.0,60.0,1004.1227999999999
marvin,3000.0,3000.0,4.0,550.0,1.0,550.0,1100.0,6.0,1205.694
marvin,3000.0,3000.0,4.0,5.0,1.0,5.0,750.0,600.0,1246.737
marvin,3000.0,3000.0,4.0,600.0,1.0,600.0,1200.0,5.0,1305.127
marvin,3000.0,3000.0,4.0,60.0,1.0,60.0,780.0,50.0,987.2938
marvin,3000.0,3000.0,4.0,650.0,1.0,650.0,1050.0,5.0,1245.671
marvin,3000.0,3000.0,4.0,6.0,1.0,6.0,750.0,500.0,1160.5898000000002
marvin,3000.0,3000.0,4.0,700.0,1.0,700.0,900.0,5.0,1103.0472000000002
marvin,3000.0,3000.0,4.0,70.0,1.0,70.0,770.0,43.0,969.3149999999999
marvin,3000.0,3000.0,4.0,750.0,1.0,750.0,750.0,4.0,1620.9824
marvin,3000.0,3000.0,4.0,7.0,1.0,7.0,753.0,429.0,1128.105
marvin,3000.0,3000.0,4.0,800.0,1.0,800.0,800.0,4.0,1518.5112000000001
marvin,3000.0,3000.0,4.0,80.0,1.0,80.0,800.0,38.0,989.9162
marvin,3000.0,3000.0,4.0,850.0,1.0,850.0,850.0,4.0,1232.3003999999999
marvin,3000.0,3000.0,4.0,8.0,1.0,8.0,752.0,375.0,1112.2178
marvin,3000.0,3000.0,4.0,900.0,1.0,900.0,900.0,4.0,1377.3814000000002
marvin,3000.0,3000.0,4.0,90.0,1.0,90.0,810.0,34.0,999.7768
marvin,3000.0,3000.0,4.0,950.0,1.0,950.0,950.0,4.0,1496.4458
marvin,3000.0,3000.0,4.0,9.0,1.0,9.0,756.0,334.0,1065.1392
marvin,3000.0,3000.0,5.0,1000.0,1.0,1000.0,1000.0,3.0,1090.8892
marvin,3000.0,3000.0,5.0,100.0,1.0,100.0,600.0,30.0,833.9842000000001
marvin,3000.0,3000.0,5.0,10.0,1.0,10.0,600.0,300.0,971.9577999999999
marvin,3000.0,3000.0,5.0,1500.0,1.0,1500.0,1500.0,2.0,1611.3854
marvin,3000.0,3000.0,5.0,150.0,1.0,150.0,600.0,20.0,755.9444
marvin,3000.0,3000.0,5.0,1.0,1.0,1.0,600.0,3000.0,2611.026
marvin,3000.0,3000.0,5.0,2000.0,1.0,2000.0,2000.0,2.0,2129.9232
marvin,3000.0,3000.0,5.0,200.0,1.0,200.0,600.0,15.0,743.1474000000001
marvin,3000.0,3000.0,5.0,20.0,1.0,20.0,600.0,150.0,944.0449999999998
marvin,3000.0,3000.0,5.0,2500.0,1.0,2500.0,2500.0,2.0,2761.5442000000003
marvin,3000.0,3000.0,5.0,250.0,1.0,250.0,750.0,12.0,880.0746000000001
marvin,3000.0,3000.0,5.0,2.0,1.0,2.0,600.0,1500.0,1561.6982
marvin,3000.0,3000.0,5.0,3000.0,1.0,3000.0,3000.0,1.0,3184.4766000000004
marvin,3000.0,3000.0,5.0,300.0,1.0,300.0,600.0,10.0,766.6321999999999
marvin,3000.0,3000.0,5.0,30.0,1.0,30.0,600.0,100.0,893.7013999999999
marvin,3000.0,3000.0,5.0,350.0,1.0,350.0,700.0,9.0,816.7788
marvin,3000.0,3000.0,5.0,3.0,1.0,3.0,600.0,1000.0,1245.9146
marvin,3000.0,3000.0,5.0,400.0,1.0,400.0,800.0,8.0,924.1894
marvin,3000.0,3000.0,5.0,40.0,1.0,40.0,600.0,75.0,896.0355999999999
marvin,3000.0,3000.0,5.0,450.0,1.0,450.0,900.0,7.0,1013.8093999999999
marvin,3000.0,3000.0,5.0,4.0,1.0,4.0,600.0,750.0,1135.9178
marvin,3000.0,3000.0,5.0,500.0,1.0,500.0,1000.0,6.0,1097.7766000000001
marvin,3000.0,3000.0,5.0,50.0,1.0,50.0,600.0,60.0,819.6662
marvin,3000.0,3000.0,5.0,550.0,1.0,550.0,800.0,6.0,1211.2804
marvin,3000.0,3000.0,5.0,5.0,1.0,5.0,600.0,600.0,1023.8356
marvin,3000.0,3000.0,5.0,600.0,1.0,600.0,600.0,5.0,1085.0369999999998
marvin,3000.0,3000.0,5.0,60.0,1.0,60.0,600.0,50.0,860.8696
marvin,3000.0,3000.0,5.0,650.0,1.0,650.0,650.0,5.0,1194.428
marvin,3000.0,3000.0,5.0,6.0,1.0,6.0,600.0,500.0,969.098
marvin,3000.0,3000.0,5.0,700.0,1.0,700.0,700.0,5.0,1312.6376
marvin,3000.0,3000.0,5.0,70.0,1.0,70.0,630.0,43.0,845.6538
marvin,3000.0,3000.0,5.0,750.0,1.0,750.0,750.0,4.0,1173.9894
marvin,3000.0,3000.0,5.0,7.0,1.0,7.0,602.0,429.0,928.8398
marvin,3000.0,3000.0,5.0,800.0,1.0,800.0,800.0,4.0,1259.2548000000002
marvin,3000.0,3000.0,5.0,80.0,1.0,80.0,640.0,38.0,863.2752
marvin,3000.0,3000.0,5.0,850.0,1.0,850.0,850.0,4.0,1114.578
marvin,3000.0,3000.0,5.0,8.0,1.0,8.0,600.0,375.0,937.4856
marvin,3000.0,3000.0,5.0,900.0,1.0,900.0,900.0,4.0,1270.0114
marvin,3000.0,3000.0,5.0,90.0,1.0,90.0,630.0,34.0,843.793
marvin,3000.0,3000.0,5.0,950.0,1.0,950.0,950.0,4.0,1115.7986
marvin,3000.0,3000.0,5.0,9.0,1.0,9.0,603.0,334.0,952.1047999999998
marvin,3000.0,3000.0,6.0,1000.0,1.0,1000.0,1000.0,3.0,1088.4155999999998
marvin,3000.0,3000.0,6.0,100.0,1.0,100.0,500.0,30.0,736.4866
marvin,3000.0,3000.0,6.0,10.0,1.0,10.0,500.0,300.0,935.3725999999999
marvin,3000.0,3000.0,6.0,1500.0,1.0,1500.0,1500.0,2.0,1611.3885999999998
marvin,3000.0,3000.0,6.0,150.0,1.0,150.0,600.0,20.0,739.8928
marvin,3000.0,3000.0,6.0,1.0,1.0,1.0,500.0,3000.0,2163.9494
marvin,3000.0,3000.0,6.0,2000.0,1.0,2000.0,2000.0,2.0,2130.9906
marvin,3000.0,3000.0,6.0,200.0,1.0,200.0,600.0,15.0,761.519
marvin,3000.0,3000.0,6.0,20.0,1.0,20.0,500.0,150.0,929.8060000000002
marvin,3000.0,3000.0,6.0,2500.0,1.0,2500.0,2500.0,2.0,2662.5
marvin,3000.0,3000.0,6.0,250.0,1.0,250.0,500.0,12.0,660.7788
marvin,3000.0,3000.0,6.0,2.0,1.0,2.0,500.0,1500.0,1329.848
marvin,3000.0,3000.0,6.0,3000.0,1.0,3000.0,3000.0,1.0,3186.6799999999994
marvin,3000.0,3000.0,6.0,300.0,1.0,300.0,600.0,10.0,747.384
marvin,3000.0,3000.0,6.0,30.0,1.0,30.0,510.0,100.0,829.9601999999999
marvin,3000.0,3000.0,6.0,350.0,1.0,350.0,700.0,9.0,851.0384
marvin,3000.0,3000.0,6.0,3.0,1.0,3.0,501.0,1000.0,1108.3126
marvin,3000.0,3000.0,6.0,400.0,1.0,400.0,800.0,8.0,1015.4446
marvin,3000.0,3000.0,6.0,40.0,1.0,40.0,520.0,75.0,771.1862
marvin,3000.0,3000.0,6.0,450.0,1.0,450.0,750.0,7.0,1008.1828000000002
marvin,3000.0,3000.0,6.0,4.0,1.0,4.0,500.0,750.0,940.3657999999999
marvin,3000.0,3000.0,6.0,500.0,1.0,500.0,500.0,6.0,1128.5410000000002
marvin,3000.0,3000.0,6.0,50.0,1.0,50.0,500.0,60.0,905.79
marvin,3000.0,3000.0,6.0,550.0,1.0,550.0,550.0,6.0,848.5948000000001
marvin,3000.0,3000.0,6.0,5.0,1.0,5.0,500.0,600.0,871.0851999999999
marvin,3000.0,3000.0,6.0,600.0,1.0,600.0,600.0,5.0,1056.0792
marvin,3000.0,3000.0,6.0,60.0,1.0,60.0,540.0,50.0,705.8284
marvin,3000.0,3000.0,6.0,650.0,1.0,650.0,650.0,5.0,1129.7166
marvin,3000.0,3000.0,6.0,6.0,1.0,6.0,504.0,500.0,820.9902
marvin,3000.0,3000.0,6.0,700.0,1.0,700.0,700.0,5.0,866.083
marvin,3000.0,3000.0,6.0,70.0,1.0,70.0,550.0,43.0,733.2896
marvin,3000.0,3000.0,6.0,750.0,1.0,750.0,750.0,4.0,890.8861999999999
marvin,3000.0,3000.0,6.0,7.0,1.0,7.0,504.0,429.0,873.034
marvin,3000.0,3000.0,6.0,800.0,1.0,800.0,800.0,4.0,1173.935
marvin,3000.0,3000.0,6.0,80.0,1.0,80.0,560.0,38.0,773.4563999999999
marvin,3000.0,3000.0,6.0,850.0,1.0,850.0,850.0,4.0,1054.6756
marvin,3000.0,3000.0,6.0,8.0,1.0,8.0,504.0,375.0,891.074
marvin,3000.0,3000.0,6.0,900.0,1.0,900.0,900.0,4.0,1384.9392
marvin,3000.0,3000.0,6.0,90.0,1.0,90.0,540.0,34.0,721.1576
marvin,3000.0,3000.0,6.0,950.0,1.0,950.0,950.0,4.0,1061.6992000000002
marvin,3000.0,3000.0,6.0,9.0,1.0,9.0,504.0,334.0,909.6992
marvin,3000.0,3000.0,7.0,1000.0,1.0,1000.0,1000.0,3.0,1096.857
marvin,3000.0,3000.0,7.0,100.0,1.0,100.0,500.0,30.0,750.8783999999999
marvin,3000.0,3000.0,7.0,10.0,1.0,10.0,430.0,300.0,968.3518
marvin,3000.0,3000.0,7.0,1500.0,1.0,1500.0,1500.0,2.0,1617.593
marvin,3000.0,3000.0,7.0,150.0,1.0,150.0,450.0,20.0,773.5670000000001
marvin,3000.0,3000.0,7.0,1.0,1.0,1.0,429.0,3000.0,2016.3744
marvin,3000.0,3000.0,7.0,2000.0,1.0,2000.0,2000.0,2.0,2146.0703999999996
marvin,3000.0,3000.0,7.0,200.0,1.0,200.0,600.0,15.0,698.3646000000001
marvin,3000.0,3000.0,7.0,20.0,1.0,20.0,440.0,150.0,953.9444
marvin,3000.0,3000.0,7.0,2500.0,1.0,2500.0,2500.0,2.0,2679.7972
marvin,3000.0,3000.0,7.0,250.0,1.0,250.0,500.0,12.0,650.7812000000001
marvin,3000.0,3000.0,7.0,2.0,1.0,2.0,430.0,1500.0,1205.0867999999998
marvin,3000.0,3000.0,7.0,3000.0,1.0,3000.0,3000.0,1.0,3198.6118
marvin,3000.0,3000.0,7.0,300.0,1.0,300.0,600.0,10.0,772.1716
marvin,3000.0,3000.0,7.0,30.0,1.0,30.0,450.0,100.0,891.665
marvin,3000.0,3000.0,7.0,350.0,1.0,350.0,700.0,9.0,836.1362000000001
marvin,3000.0,3000.0,7.0,3.0,1.0,3.0,429.0,1000.0,976.1074000000001
marvin,3000.0,3000.0,7.0,400.0,1.0,400.0,600.0,8.0,928.9364000000002
marvin,3000.0,3000.0,7.0,40.0,1.0,40.0,440.0,75.0,965.43
marvin,3000.0,3000.0,7.0,450.0,1.0,450.0,450.0,7.0,1044.368
marvin,3000.0,3000.0,7.0,4.0,1.0,4.0,432.0,750.0,849.9398000000001
marvin,3000.0,3000.0,7.0,500.0,1.0,500.0,500.0,6.0,1139.7802000000001
marvin,3000.0,3000.0,7.0,50.0,1.0,50.0,450.0,60.0,836.0128000000001
marvin,3000.0,3000.0,7.0,550.0,1.0,550.0,550.0,6.0,730.2506000000001
marvin,3000.0,3000.0,7.0,5.0,1.0,5.0,430.0,600.0,775.226
marvin,3000.0,3000.0,7.0,600.0,1.0,600.0,600.0,5.0,1101.889
marvin,3000.0,3000.0,7.0,60.0,1.0,60.0,480.0,50.0,710.4132000000001
marvin,3000.0,3000.0,7.0,650.0,1.0,650.0,650.0,5.0,1138.8332
marvin,3000.0,3000.0,7.0,6.0,1.0,6.0,432.0,500.0,860.0331999999999
marvin,3000.0,3000.0,7.0,700.0,1.0,700.0,700.0,5.0,984.9302
marvin,3000.0,3000.0,7.0,70.0,1.0,70.0,480.0,43.0,643.6025999999999
marvin,3000.0,3000.0,7.0,750.0,1.0,750.0,750.0,4.0,1044.0334
marvin,3000.0,3000.0,7.0,7.0,1.0,7.0,434.0,429.0,908.957
marvin,3000.0,3000.0,7.0,800.0,1.0,800.0,800.0,4.0,1063.4766
marvin,3000.0,3000.0,7.0,80.0,1.0,80.0,480.0,38.0,608.4126
marvin,3000.0,3000.0,7.0,850.0,1.0,850.0,850.0,4.0,1035.2362
marvin,3000.0,3000.0,7.0,8.0,1.0,8.0,432.0,375.0,924.2434
marvin,3000.0,3000.0,7.0,900.0,1.0,900.0,900.0,4.0,1066.9494
marvin,3000.0,3000.0,7.0,90.0,1.0,90.0,450.0,34.0,810.7586
marvin,3000.0,3000.0,7.0,950.0,1.0,950.0,950.0,4.0,1095.9916
marvin,3000.0,3000.0,7.0,9.0,1.0,9.0,432.0,334.0,959.2722
marvin,3000.0,3000.0,8.0,1000.0,1.0,1000.0,1000.0,3.0,1109.8151999999998
marvin,3000.0,3000.0,8.0,100.0,1.0,100.0,400.0,30.0,723.3178
marvin,3000.0,3000.0,8.0,10.0,1.0,10.0,380.0,300.0,988.4638000000001
marvin,3000.0,3000.0,8.0,1500.0,1.0,1500.0,1500.0,2.0,1618.2084
marvin,3000.0,3000.0,8.0,150.0,1.0,150.0,450.0,20.0,687.9082000000001
marvin,3000.0,3000.0,8.0,1.0,1.0,1.0,375.0,3000.0,1831.6011999999998
marvin,3000.0,3000.0,8.0,2000.0,1.0,2000.0,2000.0,2.0,2145.2622
marvin,3000.0,3000.0,8.0,200.0,1.0,200.0,400.0,15.0,561.6425999999999
marvin,3000.0,3000.0,8.0,20.0,1.0,20.0,380.0,150.0,974.9918
marvin,3000.0,3000.0,8.0,2500.0,1.0,2500.0,2500.0,2.0,2674.5829999999996
marvin,3000.0,3000.0,8.0,250.0,1.0,250.0,500.0,12.0,628.897
marvin,3000.0,3000.0,8.0,2.0,1.0,2.0,376.0,1500.0,1086.1302
marvin,3000.0,3000.0,8.0,3000.0,1.0,3000.0,3000.0,1.0,3200.425
marvin,3000.0,3000.0,8.0,300.0,1.0,300.0,600.0,10.0,711.5152
marvin,3000.0,3000.0,8.0,30.0,1.0,30.0,390.0,100.0,793.7418
marvin,3000.0,3000.0,8.0,350.0,1.0,350.0,550.0,9.0,805.5472
marvin,3000.0,3000.0,8.0,3.0,1.0,3.0,375.0,1000.0,875.2746
