runtime,node,benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,work_per_core,w1,w2,w3,w4,w5,w6,w7,w8,chunk_size,grain_size,num_blocks,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1)),L1cache,L2cache,L3cache,cache_line,set_associativity,datatype,cost,simd_size,execution_time,num_tasks,mflops,include
hpx,c7_spt,dmatdmatadd,2777,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,7719840,7645,-7645.0,-1024,7645.0,0,32768,262144,20971520,8,512,8,-384.0,4,16062.309625659547,-7645.0,480.632,1
hpx,c7_spt,dmatdmatadd,3193,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,10204704,10387,-10387.0,-1024,10387.0,0,32768,262144,20971520,8,512,8,-384.0,4,20951.804903687826,-10387.0,487.062,1
hpx,c7_spt,dmatdmatadd,3672,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,13483232,13770,-13770.0,-1024,13770.0,0,32768,262144,20971520,8,512,8,-384.0,4,27563.701630691427,-13770.0,489.179,1
hpx,c7_spt,dmatdmatadd,4222,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,17833472,17952,-17952.0,-1024,17952.0,0,32768,262144,20971520,8,512,8,-384.0,4,37333.89158477815,-17952.0,477.682,1
hpx,c7_spt,dmatdmatadd,4855,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,23575136,23066,-23066.0,-1024,23066.0,0,32768,262144,20971520,8,512,8,-384.0,4,46638.45714070935,-23066.0,505.503,1
hpx,c7_spt,dmatdmatadd,5583,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,31174848,30712,-30712.0,-1024,30712.0,0,32768,262144,20971520,8,512,8,-384.0,4,62993.222900695495,-30712.0,494.902,1
hpx,c7_spt,dmatdmatadd,6420,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,41216320,41730,-41730.0,-1024,41730.0,0,32768,262144,20971520,8,512,8,-384.0,4,82956.42092890324,-41730.0,496.844,1
hpx,c7_spt,dmatdmatadd,7000,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,48999648,49000,-49000.0,-1024,49000.0,0,32768,262144,20971520,8,512,8,-384.0,4,97238.23566182527,-49000.0,503.917,1
hpx,c7_spt,dmatdmatadd,200,2,4,256,800,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,39200,50,-50.0,-800,25.0,-50.0,32768,262144,20971520,8,512,8,-300.0,4,76.05473659392665,-50.0,525.937,1
hpx,c7_spt,dmatdmatadd,230,2,4,256,928,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,52896,58,-58.0,-928,29.0,-58.0,32768,262144,20971520,8,512,8,-348.0,4,90.87379169874043,-58.0,587.188,1
hpx,c7_spt,dmatdmatadd,264,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,69664,132,-132.0,-1024,66.0,-132.0,32768,262144,20971520,8,512,8,-384.0,4,110.60732779894656,-132.0,630.121,1
hpx,c7_spt,dmatdmatadd,300,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,89824,150,-150.0,-1024,75.0,-150.0,32768,262144,20971520,8,512,8,-384.0,4,129.30700068101686,-150.0,696.018,1
hpx,c7_spt,dmatdmatadd,345,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,119968,174,-174.0,-1024,87.0,-174.0,32768,262144,20971520,8,512,8,-384.0,4,160.04969725731928,-174.0,750.142,1
hpx,c7_spt,dmatdmatadd,396,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,156256,198,-198.0,-1024,99.0,-198.0,32768,262144,20971520,8,512,8,-384.0,4,192.88774414476913,-198.0,812.991,1
hpx,c7_spt,dmatdmatadd,455,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,206880,228,-228.0,-1024,114.0,-228.0,32768,262144,20971520,8,512,8,-384.0,4,243.44626417697845,-228.0,852.262,1
hpx,c7_spt,dmatdmatadd,523,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,274016,393,-393.0,-1024,196.5,-393.0,32768,262144,20971520,8,512,8,-384.0,4,319.1728237475426,-393.0,858.632,1
hpx,c7_spt,dmatdmatadd,600,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,359648,450,-450.0,-1024,225.0,-450.0,32768,262144,20971520,8,512,8,-384.0,4,398.51486792553084,-450.0,903.354,1
hpx,c7_spt,dmatdmatadd,690,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,477120,519,-519.0,-1024,259.5,-519.0,32768,262144,20971520,8,512,8,-384.0,4,505.7316893628785,-519.0,944.137,1
hpx,c7_spt,dmatdmatadd,793,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,631200,796,-796.0,-1024,398.0,-796.0,32768,262144,20971520,8,512,8,-384.0,4,671.7092283561093,-796.0,939.734,1
hpx,c7_spt,dmatdmatadd,912,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,831168,912,-912.0,-1024,456.0,-912.0,32768,262144,20971520,8,512,8,-384.0,4,1077.631486889532,-912.0,771.826,1
hpx,c7_spt,dmatdmatadd,1048,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1098208,1310,-1310.0,-1024,655.0,-1310.0,32768,262144,20971520,8,512,8,-384.0,4,2077.461431954543,-1310.0,528.676,1
hpx,c7_spt,dmatdmatadd,1200,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1439296,1500,-1500.0,-1024,750.0,-1500.0,32768,262144,20971520,8,512,8,-384.0,4,2874.8941879222502,-1500.0,500.888,1
hpx,c7_spt,dmatdmatadd,1380,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1904000,2070,-2070.0,-1024,1035.0,-2070.0,32768,262144,20971520,8,512,8,-384.0,4,3849.8159390142578,-2070.0,494.673,1
hpx,c7_spt,dmatdmatadd,1587,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2520000,2779,-2779.0,-1024,1389.5,-2779.0,32768,262144,20971520,8,512,8,-384.0,4,4977.7221220375,-2779.0,506.287,1
hpx,c7_spt,dmatdmatadd,1825,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,3336064,3656,-3656.0,-1024,1828.0,-3656.0,32768,262144,20971520,8,512,8,-384.0,4,6832.88205439106,-3656.0,488.242,1
hpx,c7_spt,dmatdmatadd,2100,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,4409792,4725,-4725.0,-1024,2362.5,-4725.0,32768,262144,20971520,8,512,8,-384.0,4,9175.705395356385,-4725.0,480.617,1
hpx,c7_spt,dmatdmatadd,2415,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,5834304,6040,-6040.0,-1024,3020.0,-6040.0,32768,262144,20971520,8,512,8,-384.0,4,11452.439510311757,-6040.0,509.467,1
hpx,c7_spt,dmatdmatadd,2777,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,7719840,7645,-7645.0,-1024,3822.5,-7645.0,32768,262144,20971520,8,512,8,-384.0,4,16443.117267055874,-7645.0,469.501,1
hpx,c7_spt,dmatdmatadd,3193,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,10204704,10387,-10387.0,-1024,5193.5,-10387.0,32768,262144,20971520,8,512,8,-384.0,4,21449.799686392547,-10387.0,475.754,1
hpx,c7_spt,dmatdmatadd,3672,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,13483232,13770,-13770.0,-1024,6885.0,-13770.0,32768,262144,20971520,8,512,8,-384.0,4,26185.68249171719,-13770.0,514.922,1
hpx,c7_spt,dmatdmatadd,4222,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,17833472,17952,-17952.0,-1024,8976.0,-17952.0,32768,262144,20971520,8,512,8,-384.0,4,34260.777017226705,-17952.0,520.529,1
hpx,c7_spt,dmatdmatadd,4855,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,23575136,23066,-23066.0,-1024,11533.0,-23066.0,32768,262144,20971520,8,512,8,-384.0,4,41510.704343891244,-23066.0,567.947,1
hpx,c7_spt,dmatdmatadd,5583,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,31174848,30712,-30712.0,-1024,15356.0,-30712.0,32768,262144,20971520,8,512,8,-384.0,4,51705.84752354716,-30712.0,602.939,1
hpx,c7_spt,dmatdmatadd,6420,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,41216320,41730,-41730.0,-1024,20865.0,-41730.0,32768,262144,20971520,8,512,8,-384.0,4,63073.03614085399,-41730.0,653.471,1
hpx,c7_spt,dmatdmatadd,7000,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,48999648,49000,-49000.0,-1024,24500.0,-49000.0,32768,262144,20971520,8,512,8,-384.0,4,72163.67310150631,-49000.0,679.012,1
hpx,c7_spt,dmatdmatadd,200,3,4,256,800,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,39200,50,-50.0,-800,16.666666666666668,-25.0,32768,262144,20971520,8,512,8,-300.0,4,68.58169623109289,-50.0,583.246,1
hpx,c7_spt,dmatdmatadd,230,3,4,256,928,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,52896,58,-58.0,-928,19.333333333333332,-29.0,32768,262144,20971520,8,512,8,-348.0,4,75.16625745006641,-58.0,709.893,1
hpx,c7_spt,dmatdmatadd,264,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,69664,132,-132.0,-1024,44.0,-66.0,32768,262144,20971520,8,512,8,-384.0,4,89.47785328127829,-132.0,778.919,1
hpx,c7_spt,dmatdmatadd,300,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,89824,150,-150.0,-1024,50.0,-75.0,32768,262144,20971520,8,512,8,-384.0,4,99.4523490644849,-150.0,904.956,1
hpx,c7_spt,dmatdmatadd,345,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,119968,174,-174.0,-1024,58.0,-87.0,32768,262144,20971520,8,512,8,-384.0,4,119.41278271767023,-174.0,1005.42,1
hpx,c7_spt,dmatdmatadd,396,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,156256,198,-198.0,-1024,66.0,-99.0,32768,262144,20971520,8,512,8,-384.0,4,136.7839853460683,-198.0,1146.45,1
hpx,c7_spt,dmatdmatadd,455,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,206880,228,-228.0,-1024,76.0,-114.0,32768,262144,20971520,8,512,8,-384.0,4,167.2457015726642,-228.0,1240.57,1
hpx,c7_spt,dmatdmatadd,523,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,274016,393,-393.0,-1024,131.0,-196.5,32768,262144,20971520,8,512,8,-384.0,4,207.25402707403768,-393.0,1322.3,1
hpx,c7_spt,dmatdmatadd,600,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,359648,450,-450.0,-1024,150.0,-225.0,32768,262144,20971520,8,512,8,-384.0,4,252.57663245188766,-450.0,1425.31,1
hpx,c7_spt,dmatdmatadd,690,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,477120,519,-519.0,-1024,173.0,-259.5,32768,262144,20971520,8,512,8,-384.0,4,320.33383202399085,-519.0,1490.57,1
hpx,c7_spt,dmatdmatadd,793,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,631200,796,-796.0,-1024,265.3333333333333,-398.0,32768,262144,20971520,8,512,8,-384.0,4,453.3902200769982,-796.0,1392.24,1
hpx,c7_spt,dmatdmatadd,912,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,831168,912,-912.0,-1024,304.0,-456.0,32768,262144,20971520,8,512,8,-384.0,4,807.0953092553419,-912.0,1030.54,1
hpx,c7_spt,dmatdmatadd,1048,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1098208,1310,-1310.0,-1024,436.6666666666667,-655.0,32768,262144,20971520,8,512,8,-384.0,4,1541.1807958598895,-1310.0,712.638,1
hpx,c7_spt,dmatdmatadd,1200,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1439296,1500,-1500.0,-1024,500.0,-750.0,32768,262144,20971520,8,512,8,-384.0,4,2125.7028474084877,-1500.0,677.423,1
hpx,c7_spt,dmatdmatadd,1380,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1904000,2070,-2070.0,-1024,690.0,-1035.0,32768,262144,20971520,8,512,8,-384.0,4,2925.777073116773,-2070.0,650.904,1
hpx,c7_spt,dmatdmatadd,1587,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,2520000,2779,-2779.0,-1024,926.3333333333334,-1389.5,32768,262144,20971520,8,512,8,-384.0,4,3775.418453762226,-2779.0,667.517,1
hpx,c7_spt,dmatdmatadd,1825,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,3336064,3656,-3656.0,-1024,1218.6666666666667,-1828.0,32768,262144,20971520,8,512,8,-384.0,4,4761.63969055979,-3656.0,700.62,1
hpx,c7_spt,dmatdmatadd,2100,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,4409792,4725,-4725.0,-1024,1575.0,-2362.5,32768,262144,20971520,8,512,8,-384.0,4,6273.980904904375,-4725.0,702.903,1
hpx,c7_spt,dmatdmatadd,2415,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,5834304,6040,-6040.0,-1024,2013.3333333333333,-3020.0,32768,262144,20971520,8,512,8,-384.0,4,8794.485735775343,-6040.0,663.443,1
hpx,c7_spt,dmatdmatadd,2777,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,7719840,7645,-7645.0,-1024,2548.3333333333335,-3822.5,32768,262144,20971520,8,512,8,-384.0,4,11622.535499644702,-7645.0,664.232,1
hpx,c7_spt,dmatdmatadd,3193,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,10204704,10387,-10387.0,-1024,3462.3333333333335,-5193.5,32768,262144,20971520,8,512,8,-384.0,4,15506.924668962227,-10387.0,658.082,1
hpx,c7_spt,dmatdmatadd,3672,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,13483232,13770,-13770.0,-1024,4590.0,-6885.0,32768,262144,20971520,8,512,8,-384.0,4,19481.851150828625,-13770.0,692.11,1
hpx,c7_spt,dmatdmatadd,4222,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,17833472,17952,-17952.0,-1024,5984.0,-8976.0,32768,262144,20971520,8,512,8,-384.0,4,25086.05686859792,-17952.0,710.902,1
hpx,c7_spt,dmatdmatadd,4855,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,23575136,23066,-23066.0,-1024,7688.666666666667,-11533.0,32768,262144,20971520,8,512,8,-384.0,4,33452.87471142208,-23066.0,704.749,1
hpx,c7_spt,dmatdmatadd,5583,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,31174848,30712,-30712.0,-1024,10237.333333333334,-15356.0,32768,262144,20971520,8,512,8,-384.0,4,41660.28174886346,-30712.0,748.326,1
hpx,c7_spt,dmatdmatadd,6420,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,41216320,41730,-41730.0,-1024,13910.0,-20865.0,32768,262144,20971520,8,512,8,-384.0,4,54155.147947653335,-41730.0,761.08,1
hpx,c7_spt,dmatdmatadd,7000,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,48999648,49000,-49000.0,-1024,16333.333333333334,-24500.0,32768,262144,20971520,8,512,8,-384.0,4,62119.360449490625,-49000.0,788.804,1
hpx,c7_spt,dmatdmatadd,200,4,4,256,800,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,39200,50,-50.0,-800,12.5,-16.666666666666668,32768,262144,20971520,8,512,8,-300.0,4,89.08527242276307,-50.0,449.008,1
hpx,c7_spt,dmatdmatadd,230,4,4,256,928,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,52896,58,-58.0,-928,14.5,-19.333333333333332,32768,262144,20971520,8,512,8,-348.0,4,92.52660399966014,-58.0,576.699,1
hpx,c7_spt,dmatdmatadd,264,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,69664,132,-132.0,-1024,33.0,-44.0,32768,262144,20971520,8,512,8,-384.0,4,94.02445045827746,-132.0,741.254,1
hpx,c7_spt,dmatdmatadd,300,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,89824,150,-150.0,-1024,37.5,-50.0,32768,262144,20971520,8,512,8,-384.0,4,104.40205463243517,-150.0,862.052,1
hpx,c7_spt,dmatdmatadd,345,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,119968,174,-174.0,-1024,43.5,-58.0,32768,262144,20971520,8,512,8,-384.0,4,118.64339782991085,-174.0,1011.94,1
hpx,c7_spt,dmatdmatadd,396,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,156256,198,-198.0,-1024,49.5,-66.0,32768,262144,20971520,8,512,8,-384.0,4,136.6778810117315,-198.0,1147.34,1
hpx,c7_spt,dmatdmatadd,455,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,206880,228,-228.0,-1024,57.0,-76.0,32768,262144,20971520,8,512,8,-384.0,4,162.7702639093733,-228.0,1274.68,1
hpx,c7_spt,dmatdmatadd,523,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,274016,393,-393.0,-1024,98.25,-131.0,32768,262144,20971520,8,512,8,-384.0,4,199.55000546109878,-393.0,1373.35,1
hpx,c7_spt,dmatdmatadd,600,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,359648,450,-450.0,-1024,112.5,-150.0,32768,262144,20971520,8,512,8,-384.0,4,238.9771776795316,-450.0,1506.42,1
hpx,c7_spt,dmatdmatadd,690,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,477120,519,-519.0,-1024,129.75,-173.0,32768,262144,20971520,8,512,8,-384.0,4,296.44990252443097,-519.0,1610.66,1
hpx,c7_spt,dmatdmatadd,793,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,631200,796,-796.0,-1024,199.0,-265.3333333333333,32768,262144,20971520,8,512,8,-384.0,4,393.82584336259447,-796.0,1602.81,1
hpx,c7_spt,dmatdmatadd,912,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,831168,912,-912.0,-1024,228.0,-304.0,32768,262144,20971520,8,512,8,-384.0,4,655.0196881398646,-912.0,1269.8,1
hpx,c7_spt,dmatdmatadd,1048,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,1098208,1310,-1310.0,-1024,327.5,-436.6666666666667,32768,262144,20971520,8,512,8,-384.0,4,1385.2013661519213,-1310.0,792.884,1
hpx,c7_spt,dmatdmatadd,1200,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,1439296,1500,-1500.0,-1024,375.0,-500.0,32768,262144,20971520,8,512,8,-384.0,4,1955.3156069489746,-1500.0,736.454,1
hpx,c7_spt,dmatdmatadd,1380,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,1904000,2070,-2070.0,-1024,517.5,-690.0,32768,262144,20971520,8,512,8,-384.0,4,2677.8708648662328,-2070.0,711.162,1
hpx,c7_spt,dmatdmatadd,1587,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,2520000,2779,-2779.0,-1024,694.75,-926.3333333333334,32768,262144,20971520,8,512,8,-384.0,4,3520.1150950511924,-2779.0,715.93,1
hpx,c7_spt,dmatdmatadd,1825,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,3336064,3656,-3656.0,-1024,914.0,-1218.6666666666667,32768,262144,20971520,8,512,8,-384.0,4,4829.621951537297,-3656.0,690.758,1
hpx,c7_spt,dmatdmatadd,2100,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,4409792,4725,-4725.0,-1024,1181.25,-1575.0,32768,262144,20971520,8,512,8,-384.0,4,6134.986394519969,-4725.0,718.828,1
hpx,c7_spt,dmatdmatadd,2415,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,5834304,6040,-6040.0,-1024,1510.0,-2013.3333333333333,32768,262144,20971520,8,512,8,-384.0,4,8262.911330021356,-6040.0,706.124,1
hpx,c7_spt,dmatdmatadd,2777,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,7719840,7645,-7645.0,-1024,1911.25,-2548.3333333333335,32768,262144,20971520,8,512,8,-384.0,4,11335.409517852397,-7645.0,681.057,1
hpx,c7_spt,dmatdmatadd,3193,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,10204704,10387,-10387.0,-1024,2596.75,-3462.3333333333335,32768,262144,20971520,8,512,8,-384.0,4,14046.214959574298,-10387.0,726.518,1
hpx,c7_spt,dmatdmatadd,3672,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,13483232,13770,-13770.0,-1024,3442.5,-4590.0,32768,262144,20971520,8,512,8,-384.0,4,17723.717573757993,-13770.0,760.765,1
hpx,c7_spt,dmatdmatadd,4222,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,17833472,17952,-17952.0,-1024,4488.0,-5984.0,32768,262144,20971520,8,512,8,-384.0,4,23232.888704766894,-17952.0,767.607,1
