runtime,node,benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,work_per_core,w1,w2,w3,w4,w5,w6,w7,w8,chunk_size,grain_size,num_blocks,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1)),L1cache,L2cache,L3cache,cache_line,set_associativity,datatype,cost,simd_size,execution_time,num_tasks,mflops,include
hpx,c7_spt,dmatdmatadd,2100,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,4409792,4725,-4725.0,-1024,4725.0,0,32768,262144,20971520,8,512,8,-384.0,4,9190.448602259892,-4725.0,479.846,1
hpx,c7_spt,dmatdmatadd,2415,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,5834304,6040,-6040.0,-1024,6040.0,0,32768,262144,20971520,8,512,8,-384.0,4,11853.603534968765,-6040.0,492.225,1
hpx,c7_spt,dmatdmatadd,2777,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,7719840,7645,-7645.0,-1024,7645.0,0,32768,262144,20971520,8,512,8,-384.0,4,15921.8515402003,-7645.0,484.872,1
hpx,c7_spt,dmatdmatadd,3193,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,10204704,10387,-10387.0,-1024,10387.0,0,32768,262144,20971520,8,512,8,-384.0,4,20758.017041998824,-10387.0,491.609,1
hpx,c7_spt,dmatdmatadd,3672,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,13483232,13770,-13770.0,-1024,13770.0,0,32768,262144,20971520,8,512,8,-384.0,4,27542.418962449723,-13770.0,489.557,1
hpx,c7_spt,dmatdmatadd,4222,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,17833472,17952,-17952.0,-1024,17952.0,0,32768,262144,20971520,8,512,8,-384.0,4,37209.41412118178,-17952.0,479.28,1
hpx,c7_spt,dmatdmatadd,4855,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,23575136,23066,-23066.0,-1024,23066.0,0,32768,262144,20971520,8,512,8,-384.0,4,46719.41850118999,-23066.0,504.627,1
hpx,c7_spt,dmatdmatadd,5583,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,31174848,30712,-30712.0,-1024,30712.0,0,32768,262144,20971520,8,512,8,-384.0,4,62990.42277198115,-30712.0,494.924,1
hpx,c7_spt,dmatdmatadd,6420,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,41216320,41730,-41730.0,-1024,41730.0,0,32768,262144,20971520,8,512,8,-384.0,4,82835.8793891074,-41730.0,497.567,1
hpx,c7_spt,dmatdmatadd,7000,1,4,256,1024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,48999648,49000,-49000.0,-1024,49000.0,0,32768,262144,20971520,8,512,8,-384.0,4,97365.75944298838,-49000.0,503.257,1
hpx,c7_spt,dmatdmatadd,200,2,4,256,800,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,39200,50,-50.0,-800,25.0,-50.0,32768,262144,20971520,8,512,8,-300.0,4,35.23080581660604,-50.0,1135.37,1
hpx,c7_spt,dmatdmatadd,230,2,4,256,928,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,52896,58,-58.0,-928,29.0,-58.0,32768,262144,20971520,8,512,8,-348.0,4,41.48719463838654,-58.0,1286.18,1
hpx,c7_spt,dmatdmatadd,264,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,69664,132,-132.0,-1024,66.0,-132.0,32768,262144,20971520,8,512,8,-384.0,4,52.437308615410075,-132.0,1329.13,1
hpx,c7_spt,dmatdmatadd,300,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,89824,150,-150.0,-1024,75.0,-150.0,32768,262144,20971520,8,512,8,-384.0,4,61.285358246966375,-150.0,1468.54,1
hpx,c7_spt,dmatdmatadd,345,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,119968,174,-174.0,-1024,87.0,-174.0,32768,262144,20971520,8,512,8,-384.0,4,76.0744903972272,-174.0,1578.19,1
hpx,c7_spt,dmatdmatadd,396,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,156256,198,-198.0,-1024,99.0,-198.0,32768,262144,20971520,8,512,8,-384.0,4,94.49308547497816,-198.0,1659.55,1
hpx,c7_spt,dmatdmatadd,455,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,206880,228,-228.0,-1024,114.0,-228.0,32768,262144,20971520,8,512,8,-384.0,4,120.41577917970088,-228.0,1723.03,1
hpx,c7_spt,dmatdmatadd,523,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,274016,393,-393.0,-1024,196.5,-393.0,32768,262144,20971520,8,512,8,-384.0,4,147.91873569670537,-393.0,1852.72,1
hpx,c7_spt,dmatdmatadd,600,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,359648,450,-450.0,-1024,225.0,-450.0,32768,262144,20971520,8,512,8,-384.0,4,198.56262720418306,-450.0,1813.03,1
hpx,c7_spt,dmatdmatadd,690,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,477120,519,-519.0,-1024,259.5,-519.0,32768,262144,20971520,8,512,8,-384.0,4,244.4365948428117,-519.0,1953.39,1
hpx,c7_spt,dmatdmatadd,793,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,631200,796,-796.0,-1024,398.0,-796.0,32768,262144,20971520,8,512,8,-384.0,4,336.9712370011317,-796.0,1873.24,1
hpx,c7_spt,dmatdmatadd,912,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,831168,912,-912.0,-1024,456.0,-912.0,32768,262144,20971520,8,512,8,-384.0,4,564.3610308187111,-912.0,1473.78,1
hpx,c7_spt,dmatdmatadd,1048,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1098208,1310,-1310.0,-1024,655.0,-1310.0,32768,262144,20971520,8,512,8,-384.0,4,1252.5548810459245,-1310.0,876.851,1
hpx,c7_spt,dmatdmatadd,1200,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1439296,1500,-1500.0,-1024,750.0,-1500.0,32768,262144,20971520,8,512,8,-384.0,4,1814.3446624877943,-1500.0,793.675,1
hpx,c7_spt,dmatdmatadd,1380,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1904000,2070,-2070.0,-1024,1035.0,-2070.0,32768,262144,20971520,8,512,8,-384.0,4,2472.5531539204585,-2070.0,770.216,1
hpx,c7_spt,dmatdmatadd,1587,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2520000,2779,-2779.0,-1024,1389.5,-2779.0,32768,262144,20971520,8,512,8,-384.0,4,3229.0814600694976,-2779.0,780.456,1
hpx,c7_spt,dmatdmatadd,1825,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,3336064,3656,-3656.0,-1024,1828.0,-3656.0,32768,262144,20971520,8,512,8,-384.0,4,4395.388669301713,-3656.0,759.0,1
hpx,c7_spt,dmatdmatadd,2100,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,4409792,4725,-4725.0,-1024,2362.5,-4725.0,32768,262144,20971520,8,512,8,-384.0,4,5757.646180239131,-4725.0,765.938,1
hpx,c7_spt,dmatdmatadd,2415,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,5834304,6040,-6040.0,-1024,3020.0,-6040.0,32768,262144,20971520,8,512,8,-384.0,4,7480.259741924731,-6040.0,780.005,1
hpx,c7_spt,dmatdmatadd,2777,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,7719840,7645,-7645.0,-1024,3822.5,-7645.0,32768,262144,20971520,8,512,8,-384.0,4,9941.574388024874,-7645.0,776.543,1
hpx,c7_spt,dmatdmatadd,3193,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,10204704,10387,-10387.0,-1024,5193.5,-10387.0,32768,262144,20971520,8,512,8,-384.0,4,13085.444713865676,-10387.0,779.861,1
hpx,c7_spt,dmatdmatadd,3672,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,13483232,13770,-13770.0,-1024,6885.0,-13770.0,32768,262144,20971520,8,512,8,-384.0,4,17149.494173519975,-13770.0,786.238,1
hpx,c7_spt,dmatdmatadd,4222,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,17833472,17952,-17952.0,-1024,8976.0,-17952.0,32768,262144,20971520,8,512,8,-384.0,4,23106.939573019117,-17952.0,771.791,1
hpx,c7_spt,dmatdmatadd,4855,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,23575136,23066,-23066.0,-1024,11533.0,-23066.0,32768,262144,20971520,8,512,8,-384.0,4,29415.871875109176,-23066.0,801.468,1
hpx,c7_spt,dmatdmatadd,5583,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,31174848,30712,-30712.0,-1024,15356.0,-30712.0,32768,262144,20971520,8,512,8,-384.0,4,39159.3116104502,-30712.0,796.119,1
hpx,c7_spt,dmatdmatadd,6420,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,41216320,41730,-41730.0,-1024,20865.0,-41730.0,32768,262144,20971520,8,512,8,-384.0,4,51775.16911307493,-41730.0,796.065,1
hpx,c7_spt,dmatdmatadd,7000,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,48999648,49000,-49000.0,-1024,24500.0,-49000.0,32768,262144,20971520,8,512,8,-384.0,4,60893.31739336834,-49000.0,804.686,1
hpx,c7_spt,dmatdmatadd,200,3,4,256,800,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,39200,50,-50.0,-800,16.666666666666668,-25.0,32768,262144,20971520,8,512,8,-300.0,4,27.83751243988837,-50.0,1436.91,1
hpx,c7_spt,dmatdmatadd,230,3,4,256,928,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,52896,58,-58.0,-928,19.333333333333332,-29.0,32768,262144,20971520,8,512,8,-348.0,4,36.351002445654025,-58.0,1467.91,1
hpx,c7_spt,dmatdmatadd,264,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,69664,132,-132.0,-1024,44.0,-66.0,32768,262144,20971520,8,512,8,-384.0,4,43.17118947479265,-132.0,1614.41,1
hpx,c7_spt,dmatdmatadd,300,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,89824,150,-150.0,-1024,50.0,-75.0,32768,262144,20971520,8,512,8,-384.0,4,50.96233883160345,-150.0,1766.01,1
hpx,c7_spt,dmatdmatadd,345,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,119968,174,-174.0,-1024,58.0,-87.0,32768,262144,20971520,8,512,8,-384.0,4,60.97046949191275,-174.0,1969.15,1
hpx,c7_spt,dmatdmatadd,396,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,156256,198,-198.0,-1024,66.0,-99.0,32768,262144,20971520,8,512,8,-384.0,4,73.45906293038028,-198.0,2134.74,1
hpx,c7_spt,dmatdmatadd,455,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,206880,228,-228.0,-1024,76.0,-114.0,32768,262144,20971520,8,512,8,-384.0,4,91.1098913162806,-228.0,2277.25,1
hpx,c7_spt,dmatdmatadd,523,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,274016,393,-393.0,-1024,131.0,-196.5,32768,262144,20971520,8,512,8,-384.0,4,117.14076879346528,-393.0,2339.51,1
hpx,c7_spt,dmatdmatadd,600,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,359648,450,-450.0,-1024,150.0,-225.0,32768,262144,20971520,8,512,8,-384.0,4,145.70769417573968,-450.0,2470.7,1
hpx,c7_spt,dmatdmatadd,690,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,477120,519,-519.0,-1024,173.0,-259.5,32768,262144,20971520,8,512,8,-384.0,4,185.42264542210174,-519.0,2575.09,1
hpx,c7_spt,dmatdmatadd,793,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,631200,796,-796.0,-1024,265.3333333333333,-398.0,32768,262144,20971520,8,512,8,-384.0,4,244.39299375880813,-796.0,2582.84,1
hpx,c7_spt,dmatdmatadd,912,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,831168,912,-912.0,-1024,304.0,-456.0,32768,262144,20971520,8,512,8,-384.0,4,433.3015550519653,-912.0,1919.55,1
hpx,c7_spt,dmatdmatadd,1048,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1098208,1310,-1310.0,-1024,436.6666666666667,-655.0,32768,262144,20971520,8,512,8,-384.0,4,1140.365231187105,-1310.0,963.116,1
hpx,c7_spt,dmatdmatadd,1200,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1439296,1500,-1500.0,-1024,500.0,-750.0,32768,262144,20971520,8,512,8,-384.0,4,1646.2015613764531,-1500.0,874.741,1
hpx,c7_spt,dmatdmatadd,1380,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1904000,2070,-2070.0,-1024,690.0,-1035.0,32768,262144,20971520,8,512,8,-384.0,4,2301.1644781598416,-2070.0,827.581,1
hpx,c7_spt,dmatdmatadd,1587,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,2520000,2779,-2779.0,-1024,926.3333333333334,-1389.5,32768,262144,20971520,8,512,8,-384.0,4,3018.620863128391,-2779.0,834.87,1
hpx,c7_spt,dmatdmatadd,1825,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,3336064,3656,-3656.0,-1024,1218.6666666666667,-1828.0,32768,262144,20971520,8,512,8,-384.0,4,4021.1320063352623,-3656.0,829.642,1
hpx,c7_spt,dmatdmatadd,2100,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,4409792,4725,-4725.0,-1024,1575.0,-2362.5,32768,262144,20971520,8,512,8,-384.0,4,5315.026822204519,-4725.0,829.723,1
hpx,c7_spt,dmatdmatadd,2415,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,5834304,6040,-6040.0,-1024,2013.3333333333333,-3020.0,32768,262144,20971520,8,512,8,-384.0,4,6958.541943455228,-6040.0,838.486,1
hpx,c7_spt,dmatdmatadd,2777,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,7719840,7645,-7645.0,-1024,2548.3333333333335,-3822.5,32768,262144,20971520,8,512,8,-384.0,4,9227.501565794444,-7645.0,836.636,1
hpx,c7_spt,dmatdmatadd,3193,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,10204704,10387,-10387.0,-1024,3462.3333333333335,-5193.5,32768,262144,20971520,8,512,8,-384.0,4,12047.74790090575,-10387.0,847.032,1
hpx,c7_spt,dmatdmatadd,3672,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,13483232,13770,-13770.0,-1024,4590.0,-6885.0,32768,262144,20971520,8,512,8,-384.0,4,15814.665728360309,-13770.0,852.6,1
hpx,c7_spt,dmatdmatadd,4222,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,17833472,17952,-17952.0,-1024,5984.0,-8976.0,32768,262144,20971520,8,512,8,-384.0,4,21102.1316625548,-17952.0,845.115,1
hpx,c7_spt,dmatdmatadd,4855,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,23575136,23066,-23066.0,-1024,7688.666666666667,-11533.0,32768,262144,20971520,8,512,8,-384.0,4,27561.846709244186,-23066.0,855.381,1
hpx,c7_spt,dmatdmatadd,5583,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,31174848,30712,-30712.0,-1024,10237.333333333334,-15356.0,32768,262144,20971520,8,512,8,-384.0,4,36359.16126195577,-30712.0,857.431,1
hpx,c7_spt,dmatdmatadd,6420,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,41216320,41730,-41730.0,-1024,13910.0,-20865.0,32768,262144,20971520,8,512,8,-384.0,4,48171.665994635434,-41730.0,855.615,1
hpx,c7_spt,dmatdmatadd,7000,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,48999648,49000,-49000.0,-1024,16333.333333333334,-24500.0,32768,262144,20971520,8,512,8,-384.0,4,56977.009195391605,-49000.0,859.996,1
hpx,c7_spt,dmatdmatadd,200,4,4,256,800,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,39200,50,-50.0,-800,12.5,-16.666666666666668,32768,262144,20971520,8,512,8,-300.0,4,30.699095144170624,-50.0,1302.97,1
hpx,c7_spt,dmatdmatadd,230,4,4,256,928,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,52896,58,-58.0,-928,14.5,-19.333333333333332,32768,262144,20971520,8,512,8,-348.0,4,34.69440832249675,-58.0,1538.0,1
hpx,c7_spt,dmatdmatadd,264,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,69664,132,-132.0,-1024,33.0,-44.0,32768,262144,20971520,8,512,8,-384.0,4,39.75631460058868,-132.0,1753.08,1
hpx,c7_spt,dmatdmatadd,300,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,89824,150,-150.0,-1024,37.5,-50.0,32768,262144,20971520,8,512,8,-384.0,4,45.17754776270744,-150.0,1992.14,1
hpx,c7_spt,dmatdmatadd,345,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,119968,174,-174.0,-1024,43.5,-58.0,32768,262144,20971520,8,512,8,-384.0,4,51.26913091008472,-174.0,2341.76,1
hpx,c7_spt,dmatdmatadd,396,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,156256,198,-198.0,-1024,49.5,-66.0,32768,262144,20971520,8,512,8,-384.0,4,62.32254987679835,-198.0,2516.2,1
hpx,c7_spt,dmatdmatadd,455,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,206880,228,-228.0,-1024,57.0,-76.0,32768,262144,20971520,8,512,8,-384.0,4,75.94714301401955,-228.0,2731.9,1
hpx,c7_spt,dmatdmatadd,523,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,274016,393,-393.0,-1024,98.25,-131.0,32768,262144,20971520,8,512,8,-384.0,4,95.81433725841188,-393.0,2860.24,1
hpx,c7_spt,dmatdmatadd,600,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,359648,450,-450.0,-1024,112.5,-150.0,32768,262144,20971520,8,512,8,-384.0,4,117.93843613633683,-450.0,3052.44,1
hpx,c7_spt,dmatdmatadd,690,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,477120,519,-519.0,-1024,129.75,-173.0,32768,262144,20971520,8,512,8,-384.0,4,152.97031130361793,-519.0,3121.39,1
hpx,c7_spt,dmatdmatadd,793,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,631200,796,-796.0,-1024,199.0,-265.3333333333333,32768,262144,20971520,8,512,8,-384.0,4,201.16961300788134,-796.0,3137.79,1
hpx,c7_spt,dmatdmatadd,912,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,831168,912,-912.0,-1024,228.0,-304.0,32768,262144,20971520,8,512,8,-384.0,4,350.6405797468034,-912.0,2372.07,1
hpx,c7_spt,dmatdmatadd,1048,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,1098208,1310,-1310.0,-1024,327.5,-436.6666666666667,32768,262144,20971520,8,512,8,-384.0,4,1083.0439112899248,-1310.0,1014.09,1
hpx,c7_spt,dmatdmatadd,1200,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,1439296,1500,-1500.0,-1024,375.0,-500.0,32768,262144,20971520,8,512,8,-384.0,4,1612.2513186312435,-1500.0,893.161,1
hpx,c7_spt,dmatdmatadd,1380,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,1904000,2070,-2070.0,-1024,517.5,-690.0,32768,262144,20971520,8,512,8,-384.0,4,2252.0514315379437,-2070.0,845.629,1
hpx,c7_spt,dmatdmatadd,1587,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,2520000,2779,-2779.0,-1024,694.75,-926.3333333333334,32768,262144,20971520,8,512,8,-384.0,4,2952.073937846291,-2779.0,853.69,1
hpx,c7_spt,dmatdmatadd,1825,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,3336064,3656,-3656.0,-1024,914.0,-1218.6666666666667,32768,262144,20971520,8,512,8,-384.0,4,3942.1644149972644,-3656.0,846.261,1
hpx,c7_spt,dmatdmatadd,2100,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,4409792,4725,-4725.0,-1024,1181.25,-1575.0,32768,262144,20971520,8,512,8,-384.0,4,5184.453692600691,-4725.0,850.62,1
hpx,c7_spt,dmatdmatadd,2415,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,5834304,6040,-6040.0,-1024,1510.0,-2013.3333333333333,32768,262144,20971520,8,512,8,-384.0,4,6961.049125251735,-6040.0,838.184,1
hpx,c7_spt,dmatdmatadd,2777,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,7719840,7645,-7645.0,-1024,1911.25,-2548.3333333333335,32768,262144,20971520,8,512,8,-384.0,4,9046.89583728839,-7645.0,853.338,1
hpx,c7_spt,dmatdmatadd,3193,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,10204704,10387,-10387.0,-1024,2596.75,-3462.3333333333335,32768,262144,20971520,8,512,8,-384.0,4,11840.099688242195,-10387.0,861.887,1
hpx,c7_spt,dmatdmatadd,3672,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,13483232,13770,-13770.0,-1024,3442.5,-4590.0,32768,262144,20971520,8,512,8,-384.0,4,15612.252128746002,-13770.0,863.654,1
