
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         4835.14
     455         5196.95
     500         5539.54
     550         5659.03
     605         5797.25
     665         5996.22
     731         6109.49
     804         6351.57
     884         6491.89
     972         6603.32
     1069        6632.76
     1175        6524.97
     1292        6493.5
     1421        5840.86
     1563        4855.32
     1719        4045.32
     1890        3628.51
     2079        3226.71
     2286        3232.5
     2514        3079.52
     2765        3399.6
     3041        3114.53
     3345        3250.81
     3679        3248.67
     4046        3072.61
     4450        3221.59
     4895        3207.56
     5384        3300.93
     5922        3195.94
     6514        3144.63
     7165        3269.62
     7881        3351.66
     8669        3012.59
     9535        3218.84
     10000       3223.48
