
 Dense Matrix/Transpose Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          14211.2
     60          4667.12
     69          9211.33
     79          13274.3
     90          14760.5
     103         20675.3
     118         21750.2
     135         21622.2
     155         25286.1
     176         34016.8
     200         37201.9
     230         21051.4
     264         26451
     300         27857.6
     345         30607
     396         37645.4
     455         27675.2
     523         36512.1
     600         30790.1
     690         33141
     793         44821.3
     912         54630.6
     1048        54052.9
     1200        53967.2
     1380        53779.5
     1587        52193.8
     1825        53426.5
     2100        53511.3
     2415        52940
     2777        44946.2
     3193        53043.5
     3672        53388.3
     4222        45142.2
     4855        52954.6
     5583        53039.6
     6420        53676.5
     7000        53243.1
