
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          17383.4
     60          7210.43
     69          9318
     79          14625.4
     90          17101.6
     103         20835.9
     118         22565.5
     135         25613.7
     155         21977.2
     176         23928.5
     200         28376.9
     230         22971.6
     264         33077.7
     300         31100.8
     345         27475.2
     396         26564.9
     455         27616.9
     523         32102.9
     600         30756.3
     690         51772.1
     793         53563.3
     912         54447.4
     1048        53834.1
     1200        54123.5
     1380        54003.7
     1587        52270.3
     1825        53876.5
     2100        53625.6
     2415        52971.6
     2777        45487.2
     3193        52471.1
     3672        53920.9
     4222        53100
     4855        52378.1
     5583        53484.7
     6420        54031.1
     7000        53664.3
