
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          7365.47
     60          4371.87
     69          4941.77
     79          3146.33
     90          3922.93
     103         4214.93
     118         4746.28
     135         5333.48
     155         5972.33
     176         7568.19
     200         8455.15
     230         8333.66
     264         10468.6
     300         12154.5
     345         13621.3
     396         14012.8
     455         13029.9
     523         13391.9
     600         14615.6
     690         13979.3
     793         14311.4
     912         14541.9
     1048        14514.7
     1200        14583.7
     1380        14471.9
     1587        14254.6
     1825        14442.1
     2100        14591
     2415        14427.5
     2777        14610.2
     3193        14420.5
     3672        14606.4
     4222        14465.6
     4855        14227.5
     5583        14218.6
     6420        14223.6
     7000        14097.6
