
 Dense Matrix/Transpose Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          13155
     60          1482.3
     69          5594.61
     79          8551.26
     90          13678.2
     103         15508.3
     118         21056.1
     135         25323.5
     155         28863
     176         34869.9
     200         32625.5
     230         33686.9
     264         38510.1
     300         42610.1
     345         42664.2
     396         46593.1
     455         43762
     523         45793.1
     600         48199.7
     690         47757.5
     793         49547.5
     912         49816
     1048        55265.5
     1200        63266.2
     1380        83036.1
     1587        62708.1
     1825        82306.5
     2100        82270.8
     2415        81461.1
     2777        82516.3
     3193        72092.8
     3672        98033.6
     4222        95464.1
     4855        73243.4
     5583        97155.8
     6420        84465.6
     7000        84354.5
