
 Dense Matrix/Dense Matrix Addition:
   Blaze [MFlop/s]:
     200         309.543
     230         540.904
     264         634.664
     300         831.836
     345         990.137
     396         1083.22
     455         1389.32
     523         1561.33
     600         1878.98
     690         1998.51
     793         2624.46
     912         1972.96
     1048        1350.28
     1200        1110.95
     1380        970.787
     1587        869.665
