
 Dense Matrix/Transpose Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          8203.4
     60          745.824
     69          1501.52
     79          2798.02
     90          6292.76
     103         9579.88
     118         11069.8
     135         16439.6
     155         20900.4
     176         25439.5
     200         32245.2
     230         36723.8
     264         40757.7
     300         47447.3
     345         51883.6
     396         62529.2
     455         62834
     523         64646.3
     600         71887.5
     690         68237.8
     793         71019.1
     912         73469
     1048        76343.5
     1200        72372.3
     1380        75333.1
     1587        74304.2
     1825        73635.4
     2100        84640.1
     2415        93561.6
     2777        95357.8
     3193        94050.5
     3672        95933.3
     4222        108426
     4855        106210
     5583        98267.6
     6420        109471
     7000        97258.7
