
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         4155.2
     455         5500.14
     500         6458.25
     550         7650.11
     605         7007.54
     665         9403.51
     731         11386.6
     804         11852.9
     884         11813.2
     972         13045.7
     1069        12240.3
     1175        13346.3
     1292        13435.8
     1421        11359.6
     1563        14183.4
     1719        9186.24
     1890        7038.11
     2079        6432.58
     2286        6244.49
     2514        6215.07
     2765        6211.01
     3041        6236.53
     3345        6221.75
     3679        6290.99
     4046        6308.49
     4450        6319.5
     4895        6323.24
     5384        6348.38
     5922        6342.26
     6514        6352.19
     7165        6351.24
     7881        6080.39
     8669        6370.18
     9535        6371.54
     10000       5040.66
