
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          16593.2
     60          1778.7
     69          3770.35
     79          9513.27
     90          14417.5
     103         18127.9
     118         26433.6
     135         28831.6
     155         34022.5
     176         35840.1
     200         34861.5
     230         35067.3
     264         37593
     300         41647.9
     345         42890.8
     396         46836.4
     455         43289.1
     523         46468.6
     600         50005.8
     690         47785.4
     793         49520.7
     912         49863.1
     1048        55011.8
     1200        99317.5
     1380        72001.5
     1587        71405.7
     1825        82388.1
     2100        83858.3
     2415        96343.8
     2777        96913.6
     3193        70140.3
     3672        97113.9
     4222        83071
     4855        80882.3
     5583        98018.9
     6420        84351.2
     7000        84130.1
