
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         2605.29
     455         4023.06
     500         4915.66
     550         5165.54
     605         5888.49
     665         7540.4
     731         8474.23
     804         9540.77
     884         10526.4
     972         11547.2
     1069        19003.7
     1175        20119.2
     1292        20651.2
     1421        18538.1
     1563        15428.9
     1719        11941.4
     1890        7857.37
     2079        7309.12
     2286        6342.81
     2514        6237.89
     2765        6180.36
     3041        6136.27
     3345        6178.16
     3679        6024.07
     4046        5985.52
     4450        6091.09
     4895        6202.06
     5384        6037.76
     5922        6073.58
     6514        6100.32
     7165        6329.97
     7881        6118.21
     8669        6034.66
     9535        5642.01
     10000       6160.85
