num_iterations 50000000,                    for_loop             par splittable_executor in 52689178.762000 microseconds , queue              default, numa    0, threads    2

num_iterations 50000000,                    for_loop             par splittable_executor in 79026308.344000 microseconds , queue              default, numa    0, threads    2

num_iterations 50000000,                    for_loop             par splittable_executor in 79025875.576000 microseconds , queue              default, numa    0, threads    2

num_iterations 50000000,                    for_loop             par splittable_executor in 79026407.829000 microseconds , queue              default, numa    0, threads    2

num_iterations 50000000,                    for_loop             par splittable_executor in 79025476.968000 microseconds , queue              default, numa    0, threads    2

num_iterations 50000000,                    for_loop             par splittable_executor in 79025343.417000 microseconds , queue              default, numa    0, threads    2

num_iterations 50000000,                    for_loop             par  parallel_executor in 52302587.049000 microseconds , queue              default, numa    0, threads    2

num_iterations 50000000,                    for_loop             par  parallel_executor in 52301336.928000 microseconds , queue              default, numa    0, threads    2

num_iterations 50000000,                    for_loop             par  parallel_executor in 52302275.845000 microseconds , queue              default, numa    0, threads    2

num_iterations 50000000,                    for_loop             par  parallel_executor in 52301821.198000 microseconds , queue              default, numa    0, threads    2

num_iterations 50000000,                    for_loop             par  parallel_executor in 52303420.452000 microseconds , queue              default, numa    0, threads    2

num_iterations 50000000,                    for_loop             par  parallel_executor in 52301585.124000 microseconds , queue              default, numa    0, threads    2

