
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         1579.1
     455         2065.66
     500         2618.16
     550         3028.97
     605         3829.13
     665         6312.78
     731         12415.4
     804         13400.5
     884         16097.3
     972         16803.9
     1069        17104.1
     1175        17099.8
     1292        17453.1
     1421        16049.9
     1563        12841
     1719        9791.69
     1890        7987.69
     2079        6919.31
     2286        6448.83
     2514        6133.8
     2765        6223.79
     3041        6124.54
     3345        6202.09
     3679        6201.1
     4046        6165.71
     4450        6196.48
     4895        6176.86
     5384        6213.79
     5922        6182.83
     6514        6206.34
     7165        6195.89
     7881        6238.46
     8669        6235.97
     9535        6207.77
     10000       6244.85
