
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          10562.1
     60          375.515
     69          763.753
     79          1263.29
     90          13254.8
     103         16830.2
     118         24863
     135         32953
     155         47596.1
     176         57218.2
     200         55341.5
     230         60548.3
     264         67004.1
     300         73328.2
     345         76369.3
     396         84961.1
     455         82551.5
     523         94012.9
     600         111252
     690         104120
     793         117017
     912         121175
     1048        118118
     1200        118987
     1380        123924
     1587        119191
     1825        121140
     2100        125719
     2415        123083
     2777        127679
     3193        117320
     3672        133837
     4222        133296
     4855        124639
     5583        137584
     6420        141689
     7000        129717
