
 Dense Matrix/Transpose Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          9154.89
     60          388.254
     69          706.806
     79          988.392
     90          11690.4
     103         17044
     118         23885.1
     135         31297.8
     155         43475.8
     176         52117.6
     200         60723.1
     230         72434.1
     264         83210.5
     300         92148.9
     345         101096
     396         112233
     455         107535
     523         109260
     600         117338
     690         114244
     793         106506
     912         123626
     1048        124809
     1200        124649
     1380        125243
     1587        122742
     1825        131183
     2100        129042
     2415        134706
     2777        134285
     3193        141558
     3672        131113
     4222        133189
     4855        131884
     5583        137838
     6420        135895
     7000        131153
