
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          8146.19
     60          2061.54
     69          2708.14
     79          5045.09
     90          5512.44
     103         6329.42
     118         7207.41
     135         7330.72
     155         5601.86
     176         6803.96
     200         7758.05
     230         7689.69
     264         9812.98
     300         11661.2
     345         12789.4
     396         13684.8
     455         12802.4
     523         12840
     600         14104
     690         13472.4
     793         13977.5
     912         14152
     1048        14264.5
     1200        14290.9
     1380        14066.7
     1587        13983.8
     1825        14104.4
     2100        14327.9
     2415        14288.3
     2777        14369.8
     3193        13791.5
     3672        14521.2
     4222        14511.1
     4855        14002.6
     5583        14438.7
     6420        14717
     7000        14582.1
