
 Dense Matrix/Transpose Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          10247.1
     60          331.068
     69          663.441
     79          839.201
     90          7688.14
     103         17712.5
     118         29064.7
     135         34282.6
     155         50911.3
     176         65577.9
     200         75130.3
     230         90946.9
     264         106835
     300         128299
     345         140132
     396         153327
     455         142023
     523         137251
     600         134444
     690         145137
     793         148111
     912         152718
     1048        154434
     1200        158441
     1380        151698
     1587        156015
     1825        163583
     2100        160752
     2415        162745
     2777        158751
     3193        157981
     3672        162507
     4222        164390
     4855        164093
     5583        164563
     6420        163714
     7000        168894
