
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         327.623
     455         782.403
     500         1083.16
     550         1390.09
     605         1545.08
     665         1631.83
     731         2557.36
     804         7617.6
     884         8128.56
     972         9001.53
     1069        8798.61
     1175        8829.01
     1292        9000.37
     1421        9589.23
     1563        10066.1
     1719        9692.11
     1890        9203.95
     2079        8762.96
     2286        7233.47
     2514        6956.13
     2765        6857.88
     3041        6722.58
     3345        6676.22
     3679        6492.91
     4046        6534.13
     4450        6543.57
     4895        6205.28
     5384        6554.36
     5922        6367.39
     6514        7055.74
     7165        4216.42
     7881        6984.66
     8669        2842.63
     9535        6365.95
     10000       6354.06
