
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          16735.9
     60          1053.62
     69          1921.99
     79          3292.53
     90          19330.3
     103         33146.7
     118         37766.5
     135         47887
     155         61878.7
     176         65577.9
     200         58586.6
     230         58773.3
     264         58125.5
     300         60571.9
     345         57848.5
     396         59952.5
     455         72766.1
     523         74725.2
     600         83706.1
     690         82290
     793         83348
     912         89394.1
     1048        82515
     1200        81170
     1380        85303
     1587        88310.8
     1825        89277.6
     2100        95040.6
     2415        96740.2
     2777        90183.4
     3193        91161.5
     3672        98120.8
     4222        90578.6
     4855        78431.4
     5583        87798.3
     6420        84226.2
     7000        96242.1
