
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          16002.2
     60          410.35
     69          829.824
     79          1141.15
     90          9576.88
     103         19770.2
     118         33118.6
     135         41760.1
     155         62001.9
     176         73269.4
     200         74794.5
     230         91486.1
     264         95913.3
     300         101071
     345         111605
     396         110278
     455         106620
     523         106322
     600         93610.6
     690         134124
     793         144353
     912         153441
     1048        151145
     1200        156948
     1380        136468
     1587        155280
     1825        154453
     2100        163844
     2415        169269
     2777        158197
     3193        147140
     3672        162316
     4222        159861
     4855        151531
     5583        162475
     6420        163218
     7000        162063
