
 Dense Matrix/Transpose Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          13808.1
     60          1927.94
     69          2893.76
     79          6667.32
     90          21580.3
     103         23842
     118         30634.7
     135         32764
     155         34459.2
     176         39191.2
     200         42534.7
     230         41141.8
     264         45581.4
     300         51060.2
     345         42583.9
     396         47696.8
     455         42901.8
     523         44684.4
     600         48821.5
     690         48175.8
     793         50671.4
     912         51358.8
     1048        52792.8
     1200        54290.1
     1380        52067.2
     1587        53061.1
     1825        54247
     2100        53026.7
     2415        51789.9
     2777        54035.5
     3193        54044.1
     3672        51254.1
     4222        50639
     4855        52369.4
     5583        51967.6
     6420        53768.5
     7000        53975
