
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          17178.9
     60          1907.07
     69          2937.89
     79          6851.84
     90          26055.4
     103         28033.1
     118         33803.8
     135         39528.4
     155         41705.5
     176         42014.8
     200         34160.6
     230         35156.8
     264         33500.6
     300         34687.7
     345         43221.8
     396         45446.2
     455         42349.9
     523         46926.3
     600         49576.1
     690         47805.6
     793         51732.8
     912         52479.5
     1048        51961.2
     1200        53006
     1380        51233.7
     1587        50217.9
     1825        51869.5
     2100        54108.6
     2415        52853.3
     2777        53629.8
     3193        49637.8
     3672        53926.3
     4222        53229.6
     4855        51503
     5583        51563.6
     6420        51618.2
     7000        53059.3
