
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         965.468
     455         2138.49
     500         2558.69
     550         2782.93
     605         3342.67
     665         5356.74
     731         12991.5
     804         14920.6
     884         19974.5
     972         22854.4
     1069        24784.5
     1175        25376.1
     1292        26320.8
     1421        25616.7
     1563        18390.1
     1719        12465.2
     1890        8104.82
     2079        7169.76
     2286        6734.62
     2514        6541.5
     2765        6496.58
     3041        6451.06
     3345        6466.27
     3679        6354.87
     4046        6376.87
     4450        6383.28
     4895        6386.09
     5384        6393.59
     5922        6406.94
     6514        6416.18
     7165        6424.58
     7881        6421.32
     8669        6429.1
     9535        6436.04
     10000       6438.61
