num_iterations 3000,                    for_loop             par  parallel_executor in 2692.413000 microseconds , queue              default, numa    1, threads    7

num_iterations 3000,                    for_loop             par  parallel_executor in 2687.778000 microseconds , queue              default, numa    1, threads    7

num_iterations 3000,                    for_loop             par  parallel_executor in 2679.064000 microseconds , queue              default, numa    1, threads    7

num_iterations 3000,                    for_loop             par  parallel_executor in 2674.548000 microseconds , queue              default, numa    1, threads    7

num_iterations 3000,                    for_loop             par  parallel_executor in 2678.006000 microseconds , queue              default, numa    1, threads    7

num_iterations 3000,                    for_loop             par  parallel_executor in 2679.590000 microseconds , queue              default, numa    1, threads    7

