
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           48.4917
     2           95.6107
     3           146.682
     4           194.025
     5           219.573
     6           264.989
     7           303.014
     8           357.142
     9           363.531
     10          405.796
     11          446.617
     12          487.716
     13          485.23
     14          555.098
     15          595.504
     16          637.894
     17          603.558
     18          638.421
     19          550.967
     20          710.765
     22          737.01
     24          806.373
     26          671.465
     28          872.288
     30          886.283
     33          929.444
     36          922.808
     39          1041.73
     42          1036.29
     46          960.057
     50          1123.77
     55          1217.21
     60          1153.9
     66          1247.97
     72          1337.15
     79          1458.5
     86          1425.29
     94          1546.63
     103         1491.21
     113         1584.53
     124         1615.2
     136         1729.83
     149         1689.29
     163         1734.3
     179         1780.1
     196         1822.05
     215         1837.89
     236         1864.37
     259         1461.19
     284         1931.82
     312         1872.02
     343         1940.43
     377         1971.83
     414         1953.7
     455         2028.34
     500         2258.36
     550         1970
     605         2065.6
     665         2146.21
     731         2176.03
     804         2175.22
     884         2152.05
     972         2261.88
     1069        2204.15
     1175        2221.86
     1292        2016.1
     1421        1069.39
     1563        864.095
     1719        742.076
     1890        736.008
     2079        737.955
     2286        719.991
     2514        756.387
     2765        745.805
     3041        749.61
     3345        753.681
     3679        755.173
     4046        760.799
     4450        757.1
     4895        756.593
     5384        742.13
     5922        758.813
     6514        765.691
     7165        651.297
     7881        760.106
     8669        724.35
     9535        730.746
     10488       645.112
     11536       661.082
     12689       652.752
     13957       635.718
     15352       487.775
     16887       470.202
     18575       488.445
     20432       483.125
     22475       482.089
     24722       478.329
     27194       477.977
     29913       472.394
     32904       472.197
     36194       472.56
     39813       290.81
     43794       321.95
     48173       355.595
     52990       393.596
     58289       436.289
     64117       479.842
     70528       532.892
     77580       604.993
     85338       671.923
     93871       765.362
     103258      862.977
     113583      985.754
     124941      1129.34
     137435      1283.55
     151178      1436.29
     166295      1639.98
     182924      1813.71
     201216      1979.63
     221337      2120.1
     243470      2274.73
     267817      2456.02
     294598      2634.63
     324057      2833.97
     356462      3017.7
     392108      3194.44
     431318      3287.52
     474449      3515.12
     521893      3755.77
     574082      4074.47
     631490      4431.08
     694639      4648.01
     764102      4786.52
     840512      4887.46
     924563      4671.49
     1017019     4468.43
     1118720     3665.76
     1230592     3149.67
     1353651     2635.38
     1489016     2105.87
     1637917     1681.76
     1801708     1363.77
     1981878     1274.47
     2180065     1766.71
     2398071     1620.9
     2637878     1499.28
     2901665     1308.35
     3191831     1222.42
     3511014     1147.39
     3862115     1116.63
     4248326     1085.95
     4673158     1083.61
     5140474     1049.25
     5654521     1107.97
     6219973     1072.76
     6841970     1108.2
     7526167     1076.52
     8278784     1078.26
     9106663     1117.98
     10000000    1117.61
   N=1, steps=222429155
     Blaze       = 1        (4.58695)
   N=2, steps=222348857
     Blaze       = 1        (4.65113)
   N=3, steps=222375383
     Blaze       = 1        (4.5481)
   N=4, steps=222517778
     Blaze       = 1        (4.58741)
   N=5, steps=199546409
     Blaze       = 1        (4.54396)
   N=6, steps=199561264
     Blaze       = 1        (4.51856)
   N=7, steps=199649731
     Blaze       = 1        (4.61215)
   N=8, steps=199469906
     Blaze       = 1        (4.46813)
   N=9, steps=185694007
     Blaze       = 1        (4.59726)
   N=10, steps=185086535
     Blaze       = 1        (4.56108)
   N=11, steps=184856069
     Blaze       = 1        (4.55293)
   N=12, steps=184953364
     Blaze       = 1        (4.55068)
   N=13, steps=184474441
     Blaze       = 1        (4.94233)
   N=14, steps=140912078
