
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           49.1196
     2           98.5424
     3           147.686
     4           194.154
     5           219.44
     6           255.368
     7           310.073
     8           353.499
     9           366.913
     10          407.496
     11          452.137
     12          487.029
     13          510.978
     14          541.679
     15          586.892
     16          629.503
     17          516.887
     18          547.065
     19          574.866
     20          605.89
     22          640.768
     24          697.065
     26          794.689
     28          862.873
     30          909.117
     33          906.51
     36          985.243
     39          1004.07
     42          994.057
     46          1039.19
     50          1066.11
     55          1094.56
     60          1215.54
     66          1219.65
     72          1281.65
     79          1486.94
     86          1495.37
     94          1519.78
     103         1631.5
     113         1556.42
     124         1618.56
     136         1721.28
     149         1740.03
     163         1735.85
     179         1785.86
     196         1730.63
     215         1879.03
     236         1894.84
     259         1479.87
     284         1934.42
     312         1969.37
     343         1906.45
     377         1988.53
     414         2037.78
     455         2033.19
     500         2258.88
     550         1995
     605         2038.83
     665         2145.39
     731         2192.25
     804         2175.89
     884         2167.42
     972         2229.94
     1069        2176.98
     1175        2198.02
     1292        1852.19
     1421        1106.85
     1563        877.668
     1719        737.966
     1890        736.144
     2079        736.387
     2286        724.549
     2514        737.316
     2765        745.818
     3041        738.043
     3345        749.13
     3679        756.475
     4046        752.415
     4450        757.492
     4895        765.598
     5384        747.498
     5922        765.446
     6514        749.735
     7165        639.777
     7881        727.262
     8669        714.139
     9535        707.91
     10488       603.57
     11536       604.918
     12689       642.314
     13957       606.723
     15352       503.411
     16887       477.623
     18575       497.046
     20432       487.587
     22475       477.087
     24722       471.895
     27194       471.314
     29913       471.806
     32904       464.793
     36194       468.978
     39813       291.45
     43794       319.993
     48173       353.779
     52990       389.273
     58289       437.612
     64117       489.713
     70528       544.849
     77580       612.75
     85338       684.06
     93871       769.727
     103258      877.411
     113583      970.674
     124941      1148.96
     137435      1262.49
     151178      1445.42
     166295      1636.5
     182924      1833.2
     201216      1992.85
     221337      2139.81
     243470      2288.56
     267817      2466.86
     294598      2647.15
     324057      2856.58
     356462      3039.75
     392108      3182.18
     431318      3296.91
     474449      3482.86
     521893      3756.28
     574082      4031.77
     631490      4388.78
     694639      4743.39
     764102      5001.01
     840512      5045.15
     924563      5168.15
     1017019     4925.48
     1118720     4268.81
     1230592     3849.62
     1353651     3053.67
     1489016     2406.67
     1637917     1814.15
     1801708     1584.16
     1981878     1337.33
     2180065     1555.26
     2398071     1492.89
     2637878     1632.67
     2901665     1319.41
     3191831     1147.52
     3511014     1128.24
     3862115     1101.35
     4248326     1090.94
     4673158     1083.58
     5140474     1078.5
     5654521     1075.63
     6219973     1073.66
     6841970     1053.84
     7526167     1078.7
     8278784     1077.79
     9106663     1081.21
     10000000    1081.52
   N=1, steps=222453590
     Blaze       = 1        (4.52881)
   N=2, steps=222555957
     Blaze       = 1        (4.51696)
   N=3, steps=222564932
     Blaze       = 1        (4.52105)
   N=4, steps=222459391
     Blaze       = 1        (4.58315)
   N=5, steps=191479185
     Blaze       = 1        (4.3629)
   N=6, steps=199668851
     Blaze       = 1        (4.69131)
   N=7, steps=199605842
     Blaze       = 1        (4.50616)
   N=8, steps=199557161
     Blaze       = 1        (4.51615)
   N=9, steps=185714958
     Blaze       = 1        (4.5554)
   N=10, steps=184993599
     Blaze       = 1        (4.53977)
   N=11, steps=184977916
     Blaze       = 1        (4.50031)
   N=12, steps=165846674
     Blaze       = 1        (4.08633)
   N=13, steps=184595785
     Blaze       = 1        (4.69638)
   N=14, steps=183047558
     Blaze       = 1        (4.73097)
   N=15, steps=184592638
     Blaze       = 1        (4.71789)
   N=16, steps=183068988
     Blaze       = 1        (4.65304)
   N=17, steps=164481743
     Blaze       = 1        (5.40967)
   N=18, steps=140005539
     Blaze       = 1        (4.60658)
   N=19, steps=164377044
     Blaze       = 1        (5.43285)
   N=20, steps=164872130
     Blaze       = 1        (5.44231)
   N=22, steps=161558501
     Blaze       = 1        (5.54691)
   N=24, steps=158729295
     Blaze       = 1        (5.46506)
   N=26, steps=127439899
     Blaze       = 1        (4.16948)
   N=28, steps=141811997
     Blaze       = 1        (4.60176)
   N=30, steps=145755862
     Blaze       = 1        (4.8098)
   N=33, steps=127394909
     Blaze       = 1        (4.6376)
   N=36, steps=126843095
     Blaze       = 1        (4.63475)
   N=39, steps=129708145
     Blaze       = 1        (5.03812)
   N=42, steps=111778478
     Blaze       = 1        (4.72276)
   N=46, steps=110458581
     Blaze       = 1        (4.88948)
   N=50, steps=103990554
     Blaze       = 1        (4.87709)
   N=55, steps=105348108
     Blaze       = 1        (5.29359)
   N=60, steps=94663521
     Blaze       = 1        (4.67268)
   N=66, steps=87567151
     Blaze       = 1        (4.73861)
   N=72, steps=87064815
     Blaze       = 1        (4.89109)
   N=79, steps=82375751
     Blaze       = 1        (4.37655)
   N=86, steps=80522650
     Blaze       = 1        (4.63092)
   N=94, steps=73776170
     Blaze       = 1        (4.56314)
   N=103, steps=64976296
     Blaze       = 1        (4.1021)
   N=113, steps=61031847
     Blaze       = 1        (4.43108)
   N=124, steps=64179234
     Blaze       = 1        (4.91686)
   N=136, steps=54848102
     Blaze       = 1        (4.3336)
   N=149, steps=51657969
     Blaze       = 1        (4.4235)
   N=163, steps=48677005
     Blaze       = 1        (4.57088)
   N=179, steps=44730426
     Blaze       = 1        (4.48342)
   N=196, steps=40490255
     Blaze       = 1        (4.58567)
   N=215, steps=37994810
     Blaze       = 1        (4.34738)
   N=236, steps=36543042
     Blaze       = 1        (4.5514)
   N=259, steps=25027544
     Blaze       = 1        (4.38021)
   N=284, steps=30873856
     Blaze       = 1        (4.5327)
   N=312, steps=27143471
     Blaze       = 1        (4.30024)
   N=343, steps=26894678
